t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,brakegap,Fload_brakes
0.5,0.234027224130194,0.914730997043454,1.70989035957649,-0.000151507712150344,-0.0206757982451067,-0.0048719438310726,25,-12.4803973652924
0.51,0.243259809449043,0.931786066726272,1.70550696828188,-0.000157334798710454,-0.0210371462404447,-0.00495159762732004,25,-12.6485922596903
0.52,0.252662727582725,0.94879756001015,1.70114932838774,-0.000163256477146055,-0.0213964221694504,-0.00503060388268594,25,-12.8155281449355
0.53,0.262235544043141,0.965765732073175,1.69681720630253,-0.000169271995904009,-0.0217536436465046,-0.00510896954591646,25,-12.9812132325842
0.54,0.271977826882436,0.982690835785824,1.69251037126487,-0.000175380611323397,-0.0221088280839673,-0.00518670147138914,25,-13.1456557999675
0.55,0.28188914667006,0.99957312173883,1.68822859530065,-0.000181581587529555,-0.0224619926950989,-0.00526380642066941,25,-13.3088641817851
0.56,0.291969076470107,1.01641283827064,1.68397165318091,-0.00018787419632985,-0.0228131544969306,-0.00534029106403692,25,-13.4708467622286
0.57,0.302217191818932,1.03321023149444,1.67973932238052,-0.00019425771711115,-0.0231623303130858,-0.00541616198198237,25,-13.6316119676026
0.58,0.312633070703029,1.04996554532482,1.67553138303754,-0.000200731436738957,-0.0235095367765507,-0.00549142566667525,25,-13.7911682594114
0.59,0.323216293537173,1.06667902150395,1.67134761791339,-0.000207294649458174,-0.0238547903323993,-0.00556608852340356,25,-13.9495241278823
0.6,0.33396644314283,1.08335089962749,1.66718781235366,-0.000213946656795475,-0.0241981072404691,-0.00564015687198569,25,-14.106688085899
0.61,0.344883104726817,1.09998141716999,1.66305175424967,-0.000220686767463242,-0.0245395035779927,-0.00571363694815543,25,-14.2626686633189
0.62,0.355965865860217,1.11657080950999,1.65893923400074,-0.000227514297265048,-0.0248789952421834,-0.0057865349049204,25,-14.4174744016512
0.63,0.367214316457541,1.13311930995477,1.65485004447704,-0.000234428569002648,-0.0252165979527764,-0.00585885681389478,25,-14.5711138490747
0.64,0.378628048756138,1.1496271497646,1.65078398098318,-0.000241428912384455,-0.0255523272545274,-0.00593060866660669,25,-14.7235955557719
0.65,0.390206657295845,1.16609455817682,1.64674084122244,-0.000248514663935471,-0.0258861985196683,-0.00600179637578079,25,-14.874928069564
0.66,0.401949738898876,1.18252176242944,1.64272042526156,-0.000255685166908651,-0.0262182269503216,-0.00607242577659679,25,-15.0251199318257
0.67,0.413856892649945,1.1989089877844,1.63872253549625,-0.000262939771197659,-0.0265484275808734,-0.0061425026279242,25,-15.1741796736647
0.68,0.42592771987662,1.21525645755057,1.63474697661722,-0.000270277833251008,-0.0268768152803077,-0.00621203261353401,25,-15.3221158123489
0.69,0.438161824129905,1.23156439310634,1.63079355557687,-0.000277698715987547,-0.0272034047544998,-0.00628102134328766,25,-15.4689368479684
0.7,0.450558811165046,1.24783301392191,1.62686208155648,-0.000285201788713274,-0.0275282105484731,-0.00634947435430384,25,-15.6146512603164
0.71,0.463118288922562,1.26406253758125,1.62295236593408,-0.000292786427039443,-0.0278512470486168,-0.00641739711210364,25,-15.7592675059778
0.72,0.475839867509487,1.28025317980377,1.61906422225275,-0.000300452012801961,-0.0281725284848676,-0.00648479501173441,25,-15.9027940156115
0.73,0.488723159180834,1.29640515446567,1.61519746618959,-0.000308197933982022,-0.0284920689328547,-0.00655167337887295,25,-16.0452391914176
0.74,0.501767778321267,1.31251867362092,1.61135191552514,-0.000316023584627983,-0.0288098823160096,-0.00661803747090823,25,-16.1866114047761
0.75,0.514973341426982,1.32859394752205,1.60752739011334,-0.000323928364778442,-0.029125982407641,-0.00668389247800435,25,-16.3269189940487
0.76,0.528339467087795,1.34463118464057,1.60372371185207,-0.000331911680386504,-0.0294403828329754,-0.00674924352414388,25,-16.4661702625345
0.77,0.541865775969433,1.36063059168712,1.59994070465407,-0.000339972943245208,-0.0297530970711646,-0.00681409566815225,25,-16.6043734765691
0.78,0.555551890796025,1.3765923736313,1.59617819441847,-0.000348111570914099,-0.03006413845726,-0.00687845390470343,25,-16.7415368637605
0.79,0.569397436332789,1.39251673372133,1.59243600900277,-0.000356326986646925,-0.0303735201841548,-0.00694232316530728,25,-16.8776686113532
0.8,0.583402039368912,1.40840387350328,1.58871397819524,-0.000364618619320429,-0.0306812553044949,-0.0070057083192791,25,-17.0127768647133
0.810000000000001,0.597565328700629,1.42425399284016,1.58501193368788,-0.00037298590336423,-0.0309873567325583,-0.0070686141746916,25,-17.1468697259271
0.820000000000001,0.611886935114483,1.44006728993066,1.58132970904972,-0.000381428278691763,-0.0312918372461048,-0.0071310454793097,25,-17.2799552525082
0.830000000000001,0.626366491370774,1.45584396132766,1.57766713970071,-0.000389945190632267,-0.0315947094881947,-0.0071930069215086,25,-17.4120414562052
0.840000000000001,0.641003632187195,1.47158420195652,1.57402406288592,-0.00039853608986379,-0.0318959859689798,-0.00725450313117531,25,-17.5431363019051
0.850000000000001,0.655797994222643,1.48728820513302,1.57040031765022,-0.000407200432347212,-0.0321956790674644,-0.00731553868059415,25,-17.6732477066275
0.860000000000001,0.670749216061214,1.50295616258116,1.56679574481342,-0.000415937679261248,-0.0324938010332388,-0.00737611808531638,25,-17.8023835386026
0.870000000000001,0.685856938196373,1.51858826445062,1.56321018694575,-0.000424747296938429,-0.032790363988185,-0.00743624580501446,25,-17.9305516164308
0.880000000000001,0.701120803015296,1.53418469933405,1.55964348834378,-0.000433628756802034,-0.033085379928155,-0.00749592624432111,25,-18.0577597083173
0.890000000000001,0.716540454783387,1.54974565428412,1.55609549500677,-0.000442581535303959,-0.0333788607246231,-0.00755516375365352,25,-18.1840155313776
0.900000000000001,0.732115539628959,1.56527131483026,1.55256605461336,-0.000451605113863515,-0.0336708181263114,-0.00761396263002312,25,-18.309326751011
0.910000000000001,0.747845705528086,1.58076186499524,1.54905501649863,-0.00046069897880712,-0.0339612637607903,-0.00767232711783102,25,-18.4337009803375
0.920000000000001,0.76373060228962,1.59621748731156,1.54556223163162,-0.000469862621308888,-0.0342502091360528,-0.00773026140964953,25,-18.5571457796939
0.930000000000001,0.779769881540366,1.61163836283749,1.54208755259313,-0.000479095537332091,-0.0345376656420658,-0.00778776964699004,25,-18.6796686561872
0.940000000000001,0.795963196710418,1.62702467117303,1.53863083355393,-0.000488397227571481,-0.0348236445522952,-0.00784485592105746,25,-18.8012770633007
0.950000000000001,0.812310203018661,1.64237659047556,1.53519193025329,-0.000497767197396449,-0.0351081570252087,-0.00790152427349159,25,-18.9219784005501
0.960000000000001,0.828810557458416,1.65769429747534,1.53177069997788,-0.000507204956795024,-0.0353912141057544,-0.00795777869709556,25,-19.0417800131875
0.970000000000001,0.845463918783246,1.67297796749075,1.52836700154103,-0.000516710020318679,-0.0356728267268167,-0.00801362313655178,25,-19.1606891919492
0.980000000000001,0.862269947492917,1.68822777444337,1.52498069526226,-0.000526281907027945,-0.0359530057106499,-0.00806906148912538,25,-19.2787131728467
0.990000000000001,0.879228305819498,1.70344389087284,1.52161164294722,-0.000535920140438802,-0.0362317617702893,-0.00812409760535571,25,-19.3958591369954
1,0.89633865771362,1.71862648795152,1.51825970786788,-0.00054562424846986,-0.0365091055109404,-0.00817873528973581,25,-19.5121342104828
1.01,0.913502568830872,1.71415573549895,-0.447075245256923,-0.000555393763390283,-0.0367850474313479,-0.0082329783013804,25,-19.62338711135
1.02,0.930621821475349,1.70969479339638,-0.446094210257391,-0.000552507972402843,-0.036703873968748,-0.0082170339872274,25,-19.5894500068449
1.03,0.947696513684241,1.70524364838213,-0.445114501425473,-0.000549636005833078,-0.0366228104814271,-0.00820110105865959,25,-19.5555351261623
1.04,0.96472674336204,1.70080228717763,-0.444136120449927,-0.000546777805802177,-0.0365418571242411,-0.00818517959084636,25,-19.5216426699223
1.05,0.981712608280366,1.69637069648758,-0.44315906900428,-0.000543933314617712,-0.0364610140506011,-0.00816926965866294,25,-19.4877728379102
1.06,0.998654206077805,1.69194886300012,-0.442183348746832,-0.000541102474773387,-0.036380281412475,-0.00815337133668961,25,-19.4539258290738
1.07,1.01555163425974,1.68753677338691,-0.441208961320661,-0.000538285228948785,-0.0362996593603888,-0.00813748469921094,25,-19.4201018415225
1.08,1.03240499019819,1.68313441430337,-0.440235908353631,-0.000535481520009115,-0.0362191480434283,-0.00812160982021505,25,-19.3863010725249
1.09,1.04921437113165,1.67874177238879,-0.439264191458387,-0.000532691291004954,-0.03613874760924,-0.00810574677339286,25,-19.3525237185074
1.1,1.06597987416493,1.67435883426646,-0.438293812232373,-0.000529914485171991,-0.0360584582040335,-0.00808989563213732,25,-19.3187699750525
1.11,1.08270159626898,1.66998558654389,-0.437324772257825,-0.00052715104593077,-0.0359782799725821,-0.00807405646954275,25,-19.2850400368967
1.12,1.09937963428076,1.66562201581287,-0.436357073101789,-0.000524400916886424,-0.0358982130582252,-0.00805822935840411,25,-19.2513340979296
1.13,1.11601408490308,1.66126810864971,-0.435390716316118,-0.000521664041828415,-0.0358182576028695,-0.00804241437121625,25,-19.2176523511917
1.14,1.1326050447044,1.65692385161533,-0.434425703437482,-0.000518940364730269,-0.0357384137469906,-0.00802661158017333,25,-19.1839949888731
1.15,1.14915261011876,1.65258923125546,-0.433462035987378,-0.000516229829749311,-0.035658681629635,-0.00801082105716802,25,-19.1503622023119
1.16,1.16565687744554,1.64826423410074,-0.432499715472135,-0.000513532381226396,-0.0355790613884215,-0.00799504287379094,25,-19.1167541819926
1.17,1.18211794284937,1.64394884666691,-0.43153874338292,-0.000510847963685638,-0.035499553159543,-0.00797927710132992,25,-19.0831711175449
1.18,1.19853590235998,1.63964305545495,-0.43057912119575,-0.000508176521834142,-0.0354201570777685,-0.00796352381076944,25,-19.0496131977418
1.19,1.21491085187201,1.63534684695124,-0.4296208503715,-0.000505518000561726,-0.0353408732764445,-0.00794778307278992,25,-19.0160806104988
1.2,1.23124288714491,1.63106020762768,-0.42866393235591,-0.000502872344940653,-0.0352617018874971,-0.00793205495776714,25,-18.982573542872
1.21,1.24753210380276,1.62678312394188,-0.427708368579597,-0.000500239500225348,-0.0351826430414339,-0.00791633953577165,25,-18.9490921810567
1.22,1.26377859733415,1.6225155823373,-0.426754160458064,-0.000497619411852127,-0.0351036968673457,-0.00790063687656812,25,-18.9156367103868
1.23,1.27998246309206,1.61825756924338,-0.425801309391709,-0.00049501202543891,-0.0350248634929085,-0.00788494704961479,25,-18.8822073153327
1.24,1.29614379629365,1.61400907107572,-0.424849816765837,-0.000492417286784947,-0.0349461430443853,-0.00786927012406287,25,-18.8488041795003
1.25,1.31226269202021,1.60977007423622,-0.423899683950672,-0.000489835141870531,-0.0348675356466286,-0.00785360616875597,25,-18.8154274856301
1.26,1.32833924521696,1.6055405651132,-0.422950912301366,-0.000487265536856714,-0.0347890414230815,-0.00783795525222961,25,-18.7820774155956
1.27,1.34437355069293,1.60132053008162,-0.422003503158012,-0.000484708418085025,-0.0347106604957805,-0.00782231744271057,25,-18.7487541504022
1.28,1.36036570312086,1.59710995550317,-0.421057457845655,-0.000482163732077176,-0.0346323929853573,-0.00780669280811644,25,-18.7154578701863
1.29,1.376315797037,1.59290882772642,-0.420112777674307,-0.000479631425534781,-0.0345542390110409,-0.00779108141605506,25,-18.682188754214
1.3,1.39222392684107,1.58871713308704,-0.419169463938959,-0.00047711144533906,-0.0344761986906594,-0.00777548333382403,25,-18.64894698088
1.31,1.40809018679605,1.58453485790784,-0.41822751791959,-0.000474603738550548,-0.0343982721406427,-0.00775989862841016,25,-18.6157327277067
1.32,1.42391467102808,1.58036198849903,-0.417286940881187,-0.000472108252408803,-0.0343204594760244,-0.00774432736648907,25,-18.5825461713431
1.33,1.43969747352637,1.57619851115829,-0.416347734073756,-0.000469624934332112,-0.0342427608104437,-0.00772876961442461,25,-18.5493874875638
1.34,1.45543868814301,1.57204441217097,-0.415409898732334,-0.000467153731917192,-0.034165176256148,-0.00771322543826847,25,-18.5162568512681
1.35,1.47113840859292,1.5678996778102,-0.414473436077007,-0.000464694592938894,-0.0340877059239953,-0.00769769490375968,25,-18.4831544364792
1.36,1.48679672845366,1.56376429433707,-0.413538347312924,-0.000462247465349903,-0.0340103499234558,-0.00768217807632417,25,-18.450080416343
1.37,1.50241374116534,1.55963824800076,-0.412604633630313,-0.000459812297280437,-0.033933108362615,-0.00766667502107434,25,-18.4170349631275
1.38,1.51798954003054,1.55552152503872,-0.411672296204494,-0.000457389037037949,-0.0338559813481752,-0.00765118580280863,25,-18.3840182482218
1.39,1.53352421821412,1.55141411167676,-0.410741336195897,-0.000454977633106816,-0.0337789689854587,-0.00763571048601113,25,-18.3510304421355
1.4,1.54901786874315,1.54731599412926,-0.409811754750078,-0.000452578034148041,-0.0337020713784094,-0.00762024913485113,25,-18.3180717144978
1.41,1.56447058450679,1.54322715859928,-0.408883552997739,-0.000450190188998943,-0.0336252886295959,-0.00760480181318276,25,-18.2851422340567
1.42,1.57988245825618,1.53914759127873,-0.407956732054737,-0.000447814046672851,-0.0335486208402134,-0.0075893685845446,25,-18.2522421686785
1.43,1.59525358260432,1.53507727834851,-0.407031293022109,-0.000445449556358796,-0.0334720681100863,-0.00757394951215928,25,-18.2193716853468
1.44,1.61058405002595,1.53101620597865,-0.406107236986088,-0.000443096667421196,-0.0333956305376709,-0.00755854465893319,25,-18.1865309501621
1.45,1.62587395285749,1.52696436032847,-0.405184565018117,-0.000440755329399552,-0.0333193082200575,-0.00754315408745604,25,-18.1537201283412
1.46,1.64112338329687,1.52292172754672,-0.404263278174874,-0.000438425492008127,-0.0332431012529733,-0.00752777786000057,25,-18.1209393842165
1.47,1.65633243340346,1.51888829377174,-0.403343377498283,-0.000436107105135638,-0.0331670097307849,-0.00751241603852224,25,-18.0881888812353
1.48,1.67150119509797,1.51486404513158,-0.402424864015542,-0.000433800118844937,-0.0330910337465005,-0.00749706868465884,25,-18.0554687819596
1.49,1.68662976016235,1.51084896774419,-0.401507738739132,-0.000431504483372697,-0.0330151733917729,-0.00748173585973024,25,-18.0227792480652
1.5,1.70171822023966,1.50684304771752,-0.400592002666848,-0.00042922014912909,-0.0329394287569023,-0.00746641762473808,25,-17.9901204403416
1.51,1.716766666834,1.50284627114971,-0.399677656781809,-0.000426947066697471,-0.0328637999308381,-0.00745111404036544,25,-17.9574925186915
1.52,1.73177519131039,1.49885862412918,-0.398764702052485,-0.000424685186834058,-0.0327882870011827,-0.00743582516697665,25,-17.9248956421299
1.53,1.74674388489471,1.49488009273485,-0.397853139432714,-0.000422434460467607,-0.0327128900541932,-0.00742055106461691,25,-17.8923299687843
1.54,1.76167283867357,1.49091066303624,-0.396942969861725,-0.00042019483869909,-0.0326376091747847,-0.00740529179301211,25,-17.8597956558942
1.55,1.77656214359422,1.4869503210936,-0.396034194264157,-0.000417966272801375,-0.0325624444465329,-0.00739004741156857,25,-17.8272928598104
1.56,1.79141189046448,1.48299905295809,-0.395126813550084,-0.000415748714218894,-0.0324873959516769,-0.00737481797937278,25,-17.7948217359953
1.57,1.80622216995263,1.47905684467194,-0.394220828615035,-0.000413542114567321,-0.0324124637711217,-0.0073596035551912,25,-17.762382439022
1.58,1.82099307258733,1.47512368226854,-0.393316240340016,-0.000411346425633243,-0.0323376479844417,-0.00734440419747,25,-17.7299751225745
1.59,1.83572468875753,1.47119955177263,-0.392413049591531,-0.000409161599373831,-0.0322629486698826,-0.0073292199643349,25,-17.6975999394473
1.6,1.8504171087124,1.46728443920041,-0.391511257221608,-0.000406987587916512,-0.0321883659043649,-0.00731405091359095,25,-17.6652570415451
1.61,1.8650704225612,1.46337833055973,-0.390610864067822,-0.000404824343558634,-0.0321138997634868,-0.00729889710272235,25,-17.6329465798829
1.62,1.87968472027325,1.4594812118502,-0.389711870953316,-0.000402671818767137,-0.0320395503215268,-0.00728375858889226,25,-17.6006687045858
1.63,1.89426009167782,1.45559306906333,-0.388814278686826,-0.000400529966178219,-0.0319653176514465,-0.00726863542894265,25,-17.5684235648885
1.64,1.90879662646405,1.45171388818271,-0.387918088062703,-0.000398398738597001,-0.031891201824894,-0.00725352767939413,25,-17.5362113091357
1.65,1.92329441418088,1.4478436551841,-0.387023299860944,-0.000396278088997191,-0.0318172029122067,-0.0072384353964458,25,-17.5040320847821
1.66,1.93775354423698,1.44398235603562,-0.386129914847207,-0.00039416797052075,-0.0317433209824141,-0.00722335863597514,25,-17.4718860383917
1.67,1.95217410590065,1.4401299766979,-0.385237933772844,-0.000392068336477553,-0.0316695561032409,-0.00720829745353784,25,-17.4397733156384
1.68,1.96655618829976,1.43628650312415,-0.384347357374922,-0.000389979140345049,-0.03159590834111,-0.0071932519043677,25,-17.4076940613061
1.69,1.98089988042168,1.43245192126038,-0.383458186376248,-0.000387900335767922,-0.0315223777611459,-0.00717822204337655,25,-17.3756484192882
1.7,1.99520527111321,1.42862621704553,-0.3825704214854,-0.000385831876557754,-0.031448964427177,-0.00716320792515411,25,-17.3436365325881
1.71,2.0094724490805,1.42480937641156,-0.381684063396745,-0.000383773716692677,-0.0313756684017395,-0.00714820960396793,25,-17.3116585433191
1.72,2.02370150288897,1.42100138528366,-0.380799112790472,-0.000381725810317036,-0.0313024897460799,-0.00713322713376328,25,-17.2797145927048
1.73,2.03789252096329,1.41720222958033,-0.379915570332617,-0.000379688111741044,-0.0312294285201587,-0.0071182605681631,25,-17.247804821079
1.74,2.05204559158726,1.41341189521358,-0.379033436675086,-0.000377660575440434,-0.0311564847826528,-0.00710330996046797,25,-17.215929367886
1.75,2.06616080290377,1.40963036808902,-0.378152712455689,-0.000375643156056117,-0.0310836585909595,-0.007088375363656,25,-17.1840883716805
1.76,2.08023824291475,1.40585763410604,-0.37727339829816,-0.000373635808393837,-0.0310109500011989,-0.00707345683038281,25,-17.1522819701286
1.77,2.09427799948107,1.40209367915792,-0.376395494812192,-0.000371638487423819,-0.0309383590682177,-0.00705855441298154,25,-17.1205103000071
1.78,2.10828016032252,1.39833848913199,-0.375519002593459,-0.000369651148280425,-0.0308658858455921,-0.00704366816346277,25,-17.0887734972046
1.79,2.12224481301773,1.39459204990975,-0.374643922223648,-0.000367673746261801,-0.0307935303856312,-0.00702879813351453,25,-17.0570716967212
1.8,2.13617204500411,1.39085434736705,-0.373770254270483,-0.00036570623682953,-0.03072129273938,-0.0070139443745023,25,-17.0254050326693
1.81,2.15006194357782,1.38712536737417,-0.372897999287761,-0.000363748575608282,-0.0306491729566231,-0.00699910693746901,25,-16.9937736382737
1.82,2.16391459589367,1.38340509579601,-0.372027157815374,-0.000361800718385458,-0.0305771710858876,-0.00698428587313508,25,-16.962177645872
1.83,2.17773008896511,1.37969351849222,-0.371157730379342,-0.000359862621110839,-0.0305052871744466,-0.0069694812318984,25,-16.9306171869153
1.84,2.19150850966416,1.3759906213173,-0.370289717491842,-0.000357934239896237,-0.0304335212683226,-0.00695469306383439,25,-16.899092391968
1.85,2.20524994472135,1.37229639012079,-0.369423119651236,-0.000356015531015133,-0.0303618734122905,-0.00693992141869605,25,-16.8676033907091
1.86,2.21895448072569,1.36861081074737,-0.368557937342104,-0.000354106450902328,-0.0302903436498814,-0.00692516634591397,25,-16.836150311932
1.87,2.23262220412461,1.36493386903702,-0.367694171035272,-0.000352206956153585,-0.0302189320233858,-0.00691042789459645,25,-16.8047332835453
1.88,2.24625320122392,1.36126555082514,-0.366831821187843,-0.000350317003525271,-0.0301476385738568,-0.00689570611352954,25,-16.7733524325735
1.89,2.25984755818776,1.35760584194271,-0.365970888243227,-0.000348436549934002,-0.0300764633411139,-0.0068810010511771,25,-16.7420078851572
1.9,2.27340536103856,1.35395472821639,-0.365111372631176,-0.000346565552456285,-0.0300054063637462,-0.00686631275568093,25,-16.7106997665539
1.91,2.28692669565698,1.35031219546872,-0.364253274767809,-0.000344703968328153,-0.0299344676791157,-0.00685164127486081,25,-16.6794282011385
1.92,2.30041164778191,1.34667822951816,-0.363396595055647,-0.000342851754944816,-0.0298636473233611,-0.00683698665621467,25,-16.6481933124042
1.93,2.3138603030104,1.34305281617932,-0.362541333883647,-0.000341008869860288,-0.0297929453314011,-0.00682234894691866,25,-16.6169952229628
1.94,2.32727274679761,1.33943594126305,-0.361687491627228,-0.000339175270787038,-0.029722361736938,-0.00680772819382727,25,-16.5858340545454
1.95,2.34064906445681,1.33582759057657,-0.360835068648308,-0.000337350915595619,-0.0296518965724608,-0.0067931244434735,25,-16.5547099280037
1.96,2.35398934115931,1.33222774992361,-0.359984065295336,-0.000335535762314311,-0.0295815498692494,-0.00677853774206897,25,-16.5236229633098
1.97,2.36729366193445,1.32863640510458,-0.359134481903322,-0.000333729769128752,-0.0295113216573776,-0.00676396813550406,25,-16.4925732795577
1.98,2.38056211166956,1.32505354191664,-0.358286318793872,-0.000331932894381582,-0.029441211965717,-0.0067494156693481,25,-16.4615609949637
