t,x,xdot,xddot,drag_aero,drag_hover,drag_ski,drag_brake,aerodrag_contribution,hoverdrag_contribution,skidrag_contribution,brakedrag_contribution,brakegap,Tload_brakes
1.29,1.53719431893332,1.82565151747444,-0.644882738510272,-0.00066801150875543,-0.00534055857269878,-0.0504689572020326,-0.00925975492958884,1.01618364232064,8.12409395841513,76.7737203349029,14.0860020643613,25,0.0438653262239878
1.3,1.55541861103021,1.81920690190438,-0.64446155700547,-0.000663317105165312,-0.00532478939420121,-0.0504702590811969,-0.00923598273803702,1.00970193348809,8.10539952139775,76.8258767655771,14.0590217795371,25,0.043895338720757
1.31,1.57357847804302,1.81276650065683,-0.644040124755586,-0.000658642304348021,-0.00530901134203115,-0.0504715601436365,-0.00921217507395843,1.00324199646818,8.08667026531779,76.8781301005081,14.0319576377059,25,0.043925399544593
1.32,1.5916739621275,1.8063303162395,-0.643618441732596,-0.000653987075700982,-0.00529322443831975,-0.0504728603887803,-0.00918833194353896,0.996803819877512,8.06790613397164,76.9304805936015,14.0048094525493,25,0.0439555086365809
1.33,1.6097051054645,1.79989835116039,-0.643196507911164,-0.000649351388617308,-0.00527742870526468,-0.0504741598160571,-0.00916445335317649,0.99038739234194,8.04910707099129,76.9829284993427,13.9775770373241,25,0.0439856659372227
1.34,1.62767195025994,1.7934706079277,-0.64277432326865,-0.000644735212485824,-0.00526162416513009,-0.0504754584248956,-0.00914053930948135,0.98399270249668,8.03027301984385,77.0354740727983,13.9502602048612,25,0.044015871386435
1.35,1.64557453874483,1.78704708904985,-0.642351887785111,-0.000640138516691081,-0.00524581084024662,-0.0504767562147244,-0.00911658981927674,0.977619738986477,8.01140392383107,77.088117569618,13.9228587675644,25,0.0440461249235463
1.36,1.66341291317525,1.78062779703542,-0.641929201443305,-0.00063556127061338,-0.00522998875301128,-0.0504780531849723,-0.00909260488959925,0.971268490465753,7.99249972608887,77.1408592460353,13.89537253741,25,0.0440764264872952
1.37,1.6811871158324,1.77421273439313,-0.6415062642287,-0.00063100344362879,-0.00521415792588748,-0.0504793493350679,-0.00906858452769927,0.964938945598762,7.97356036958676,77.1936993588692,13.8678013259453,25,0.0441067760158275
1.38,1.69889718902252,1.76780190363184,-0.641083076129473,-0.00062646500510917,-0.00519831838140498,-0.0504806446644395,-0.00904452874104148,0.958631093059738,7.95458579712746,77.2466381655252,13.8401449442876,25,0.0441371734466941
1.39,1.71654317507698,1.76139530726047,-0.640659637136515,-0.000621945924422191,-0.00518247014215984,-0.0504819391725159,-0.00902043753730525,0.952344921533054,7.93557595134634,77.2996759239969,13.8124032031237,25,0.0441676187168488
1.4,1.73412511635223,1.75499294778804,-0.64023594724344,-0.000617446170931356,-0.00516661323081438,-0.0504832328587253,-0.00899631092438515,0.94608041971337,7.91653077471095,77.3528128928675,13.7845759127082,25,0.0441981117626453
1.41,1.75164305522978,1.74859482772357,-0.639812006446583,-0.000612965713996022,-0.00515074767009715,-0.0504845257224964,-0.00897214891039133,0.939837576305786,7.89745020952051,77.4060493313106,13.7566628828631,25,0.0442286525198356
1.42,1.76909703411628,1.74220094957612,-0.639387814745009,-0.000608504522971426,-0.00513487348280287,-0.0504858177632575,-0.00894795150365006,0.933616380025999,7.87833419790541,77.4593854990919,13.7286639229767,25,0.0442592409235667
1.43,1.78648709544344,1.73581131585471,-0.638963372140515,-0.000604062567208704,-0.00511899069179241,-0.050487108980437,-0.00892371871270408,0.927416819600456,7.85918268182674,77.5128216565706,13.7005788420022,25,0.0442898769083789
1.44,1.80381328166805,1.72942592906834,-0.638538678637634,-0.000599639816054915,-0.00510309931999273,-0.0504883993734633,-0.0088994505463131,0.921238883766502,7.83999560307577,77.5663580647006,13.6724074484571,25,0.0443205604082028
1.45,1.82107563527202,1.7230447917259,-0.638113734243642,-0.000595236238853066,-0.00508719939039685,-0.050489688941765,-0.00887514701345423,0.915082561272541,7.82077290327345,77.6199949850318,13.6441495504222,25,0.0443512913563574
1.46,1.83827419876233,1.71666790633622,-0.637688538968557,-0.000590851804942136,-0.00507129092606378,-0.0504909776847702,-0.00885080812332239,0.908947840878187,7.8015145238699,77.6737326797117,13.6158049555402,25,0.044382069685547
1.47,1.85540901467105,1.71029527540797,-0.637263092825148,-0.000586486483657101,-0.00505537395011853,-0.0504922656019076,-0.0088264338853308,0.902834711354418,7.78222040614396,77.7275714114864,13.5873734710152,25,0.0444128953278591
1.48,1.87248012555534,1.70392690144968,-0.636837395828936,-0.000582140244328957,-0.00503944848575196,-0.0504935526926055,-0.00880202430911137,0.896743161483731,7.7628904912026,77.7815114437023,13.5588549036113,25,0.0444437682147617
1.49,1.88948757399744,1.69756278696969,-0.636411447998202,-0.000577813056284747,-0.00502351455622085,-0.0504948389562924,-0.00877757940451515,0.890673180060297,7.7435247199805,77.8355530403073,13.5302490596519,25,0.044474688277101
1.5,1.90643140260467,1.69120293447615,-0.635985249353984,-0.000573504888847587,-0.00500757218484778,-0.0504961243923967,-0.00875309918161276,0.884624755890115,7.7241230332395,77.8896964658522,13.5015557450182,25,0.0445056554450985
1.51,1.92331165400943,1.68484734647695,-0.63555879992009,-0.000569215711336691,-0.0049916213950211,-0.050497409000347,-0.00872858365069483,0.87859787779117,7.7046853715681,77.9439419854919,13.4727747651488,25,0.0445366696483491
1.52,1.94012837086922,1.67849602547972,-0.635132099723094,-0.0005649454930674,-0.00497566221019485,-0.0504986927795718,-0.00870403282227241,0.872592534593584,7.68521167538096,77.9982898649873,13.4439059250382,25,0.0445677308158175
1.53,1.95688159586657,1.6721489739918,-0.634705148792345,-0.000560694203351206,-0.00495969465388877,-0.0504999757294997,-0.00867944670707739,0.866608715139774,7.66570188491839,78.0527403707059,13.4149490292359,25,0.0445988388758366
1.54,1.97357137170913,1.6658061945202,-0.63427794715997,-0.000556461811495782,-0.0049437187496882,-0.0505012578495594,-0.00865482531606296,0.860646408284607,7.64615594024582,78.1072937696239,13.3859038818457,25,0.0446299937561044
1.55,1.99019774112959,1.65946768957159,-0.633850494860875,-0.000552248286805008,-0.00492773452124404,-0.0505025391391795,-0.00863016866040397,0.854705602895559,7.62657378125334,78.1619503293271,13.356770286524,25,0.0446611953836814
1.56,2.00676074688571,1.65313346165226,-0.633422791932753,-0.000548053598578999,-0.00491174199227267,-0.0505038195977888,-0.00860547675149742,0.848786287852864,7.60695534765512,78.2167103180125,13.3275480464795,25,0.0446924436849882
1.57,2.02326043176031,1.6468035132681,-0.632994838416086,-0.000543877716114139,-0.00489574118655597,-0.0505050992248161,-0.00858074960096283,0.842888452049679,7.58730057898898,78.2715740044897,13.2982369644716,25,0.0447237385858025
1.58,2.03969683856128,1.64047784692456,-0.632566634354148,-0.000539720608703103,-0.00487973212794115,-0.0505063780196904,-0.00855598722064266,0.837012084392232,7.56760941461579,78.3265416581823,13.2688368428097,25,0.0447550800112569
1.59,2.05607001012153,1.63415646512663,-0.63213817979301,-0.000535582245634888,-0.00486371484034081,-0.0505076559818406,-0.00853118962260275,0.831157173799985,7.54788179371901,78.381613549129,13.239347483352,25,0.0447864678858358
1.6,2.07237998929906,1.62783937037881,-0.631709474781546,-0.000531462596194849,-0.0048476893477328,-0.0505089331106956,-0.00850635681913266,0.82532370920579,7.52811765530416,78.4367899479856,13.2097686875044,25,0.0448179021333728
1.61,2.08862681897688,1.6215265651851,-0.63128051937143,-0.000527361629664721,-0.00483165567416017,-0.0505102094056848,-0.00848148882274619,0.819511679556041,7.5083169381983,78.4920711260258,13.1801002562199,25,0.044849382677048
1.62,2.10481054206305,1.61521805204893,-0.630851313617148,-0.000523279315322655,-0.00481561384373118,-0.0505114848662373,-0.00845658564618169,0.81372107381084,7.48847958104953,78.5474573551428,13.1503419899968,25,0.0448809094393855
1.63,2.12093120149066,1.60891383347317,-0.630421857575996,-0.000519215622443249,-0.00479956388061914,-0.0505127594917824,-0.0084316473024025,0.807951880944143,7.46860552232644,78.602948907851,13.1204936888784,25,0.0449124823422504
1.64,2.13698884021783,1.60261391196009,-0.629992151308086,-0.000515170520297576,-0.00478350580906241,-0.0505140332817497,-0.00840667380459736,0.802204089943931,7.4486947003176,78.6585460572871,13.0905551524514,25,0.0449441013068459
1.65,2.15298350122768,1.59631829001132,-0.629562194876348,-0.000511143978153221,-0.00476743965336432,-0.0505153062355686,-0.00838166516618078,0.796477689812355,7.42874705313107,78.7142490772114,13.0605261798452,25,0.0449757662537108
1.66,2.16891522752838,1.59002697012786,-0.629131988346537,-0.000507135965274308,-0.00475136543789311,-0.0505165783526688,-0.0083566214007935,0.790772669565904,7.40876251869382,78.7700582420096,13.0304065697306,25,0.0450074771027167
1.67,2.18478406215307,1.58373995480999,-0.628701531787234,-0.000503146450921539,-0.00473528318708187,-0.0505178496324801,-0.00833154252230279,0.785089018235557,7.38874103475127,78.8259738266941,13.000196120319,25,0.0450392337730648
1.68,2.20059004815991,1.57745724655729,-0.628270825269848,-0.000499175404352221,-0.00471919292542845,-0.0505191200744325,-0.00830642854480293,0.779426724866944,7.36868253886671,78.8819961069052,12.9698946293611,25,0.0450710361832837
1.69,2.21633322863204,1.5711788478686,-0.627839868868624,-0.000495222794820305,-0.00470309467749541,-0.050520389677956,-0.00828127948261555,0.773785778520504,7.34858696842081,78.9381253589128,12.9395018941459,25,0.0451028842512258
1.7,2.23201364667759,1.564904761242,-0.627408662660643,-0.000491288591576414,-0.00468698846790998,-0.0505216584424807,-0.00825609535029004,0.768166168271644,7.32845426061109,78.9943618596176,12.9090177114996,25,0.0451347778940649
1.71,2.24763134542967,1.55863498917474,-0.626977206725827,-0.000487372763867886,-0.00467087432136394,-0.0505229263674372,-0.00823087616260394,0.762567883210898,7.30828435245136,79.0507058865529,12.8784418777848,25,0.0451667170282933
1.72,2.26318636804636,1.55236953416327,-0.626545501146944,-0.000483475280938799,-0.00465475226261357,-0.0505241934522557,-0.00820562193456329,0.756990912444086,7.28807718077123,79.1071577178855,12.8477741888992,25,0.0451987015697186
1.73,2.27867875771069,1.54610839870317,-0.626113546009605,-0.000479596112030015,-0.0046386223164796,-0.0505254596963671,-0.00818033268140306,0.751435245092473,7.26783268221557,79.1637176324177,12.8170144402742,25,0.045230731433461
1.74,2.29410855763066,1.53985158528915,-0.625681341402276,-0.000475735226379209,-0.00462248450784711,-0.0505267250992021,-0.00815500841858748,0.745900870292928,7.24755079324396,79.2203859095885,12.7861624268747,25,0.0452628065339502
1.75,2.30947581103918,1.53359909641499,-0.625248887416278,-0.000471892593220911,-0.00460633886166547,-0.0505279896601918,-0.00812964916181047,0.740387777198085,7.22723145013019,79.2771628294747,12.755217943197,25,0.0452949267849226
1.76,2.32478056119412,1.52735093457353,-0.624816184145785,-0.000468068181786537,-0.00459018540294828,-0.0505292533787672,-0.00810425492699596,0.734895954976505,7.20687458896168,79.3340486727932,12.7241807832686,25,0.0453270920994181
1.77,2.34002285137827,1.52110710225665,-0.624383231687838,-0.000464261961304429,-0.00457402415677326,-0.0505305162543598,-0.00807882573029829,0.729425392812829,7.18648014563901,79.3910437209016,12.6930507406466,25,0.045359302389777
1.78,2.35520272489933,1.51486760195523,-0.623950030142339,-0.000460473900999893,-0.00455785514828221,-0.0505317782864011,-0.0080533615881026,0.723976079907946,7.16604805587532,79.4481482558001,12.6618276084166,25,0.0453915575676374
1.79,2.3703202250899,1.50863243615911,-0.623516579612058,-0.000456703970095233,-0.00454167840268092,-0.0505330394743228,-0.00802786251702515,0.718548005479148,7.1455782551958,79.505362560133,12.630511179192,25,0.0454238575439317
1.8,2.38537539530748,1.50240160735708,-0.623082880202635,-0.000452952137809795,-0.00452549394523907,-0.0505342998175568,-0.0080023285339137,0.713141158760293,7.12507067893719,79.56268691719,12.5991012451126,25,0.0454562022288837
1.81,2.40036827893445,1.49617511803685,-0.622648932022589,-0.000449218373359998,-0.00450930180129021,-0.0505355593155354,-0.00797675965584792,0.707755529001968,7.10452526224716,79.6201216109075,12.5675975978433,25,0.0454885915320054
1.82,2.41529891937806,1.48995297068502,-0.62221473518331,-0.00044550264595938,-0.00449310199623161,-0.0505368179676908,-0.00795115590013966,0.702391105471645,7.08394194008384,79.6776669258707,12.5360000285738,25,0.045521025362094
1.83,2.43016736007042,1.48373516778703,-0.621780289799073,-0.000441804924818634,-0.00447689455552423,-0.0505380757734556,-0.0079255172843334,0.697047877453844,7.06332064721525,79.7353231473144,12.5043083280165,25,0.0455535036272285
1.84,2.44497364446849,1.47752171182716,-0.621345595987035,-0.000438125179145648,-0.00446067950469263,-0.0505393327322626,-0.00789984382620654,0.691725834250298,7.04266131821875,79.7930905611248,12.4725222864062,25,0.0455860262347669
1.85,2.45971781605407,1.47131260528849,-0.62091065386724,-0.000434463378145544,-0.00444445686932486,-0.0505405888435448,-0.00787413554376977,0.686424965180108,7.02196388748053,79.850969453841,12.4406416934984,25,0.0456185930913427
1.86,2.47439991833378,1.46510785065286,-0.620475463562622,-0.000430819491020722,-0.00442822667507241,-0.0505418441067355,-0.00784839245526744,0.681145259579911,7.00122828919503,79.9089601126563,12.4086663385688,25,0.0456512041028617
1.87,2.48901999483905,1.45890745040087,-0.620040025199007,-0.000427193486970897,-0.0044119889476501,-0.0505430985212681,-0.00782261457917787,0.675886706804038,6.98045445736441,79.96706282542,12.3765960104115,25,0.045683859174499
1.88,2.50357808912611,1.45271140701182,-0.619604338905118,-0.000423585335193143,-0.00439574371283603,-0.0505443520865765,-0.00779680193421374,0.670649296224677,6.95964232579799,80.0252778806387,12.3444304973386,25,0.0457165582106953
1.89,2.51807424477599,1.44651972296369,-0.619168404812577,-0.000419995004881935,-0.00437949099647145,-0.0505456048020946,-0.00777095453932239,0.665433017232034,6.93879182811174,80.0836055674777,12.3121695871785,25,0.0457493011151539
1.9,2.53250850539447,1.44033240073314,-0.618732223055907,-0.000416422465229189,-0.00436323082446071,-0.0505468566672567,-0.00774507241368618,0.660237859234499,6.91790289772769,80.1420461757626,12.2798130672752,25,0.0457820877908375
1.91,2.54688091461211,1.43414944279541,-0.618295793772536,-0.000412867685424305,-0.00434696322277113,-0.0505481076814972,-0.00771915557672282,0.655063811658804,6.89697546787338,80.2005999959811,12.2473607244867,25,0.0458149181399646
1.92,2.56119151608421,1.42797085162438,-0.617859117102799,-0.000409330634654212,-0.00433068821743296,-0.0505493578442511,-0.0076932040480857,0.649910863950191,6.87600947158135,80.2592673192839,12.2148123451845,25,0.045847792064006
1.93,2.5754403534908,1.42179662969248,-0.617422193189943,-0.000405811282103411,-0.00431440583453926,-0.0505506071549533,-0.00766721784766426,0.644779005572569,6.85500484168854,80.3180484374868,12.1821677152521,25,0.0458807094636818
1.94,2.58962747053661,1.41562677947068,-0.616985022180126,-0.000402309596954014,-0.00429811610024581,-0.0505518556130392,-0.00764119699558426,0.639668226008681,6.83396151083578,80.3769436430719,12.1494266200837,25,0.0459136702389577
1.95,2.60375291095111,1.40946130342846,-0.616547604222425,-0.000398825548385798,-0.00428181904077103,-0.0505531032179445,-0.00761514151220812,0.634578514760267,6.81287941146719,80.435953229189,12.1165888445836,25,0.0459466742890416
1.96,2.61781671848842,1.40330020403377,-0.616109939468834,-0.000395359105576238,-0.00426551468239587,-0.050554349969105,-0.0075890514181353,0.629509861348226,6.79175847582965,80.4950774896576,12.0836541731645,25,0.0459797215123803
1.97,2.63181893692735,1.39714348375303,-0.615672028074268,-0.000391910237700561,-0.00424920305146373,-0.0505555958659571,-0.00756292673420253,0.624462255312779,6.77059863597227,80.554316718968,12.0506223897469,25,0.0460128118066557
1.98,2.64575961007137,1.39099114505106,-0.615233870196568,-0.000388478913931787,-0.00423288417438036,-0.0505568409079373,-0.00753676748148423,0.619435686213638,6.74939982374575,80.613671212283,12.0174932777576,25,0.0460459450687812
1.99,2.65963878174858,1.3848431903911,-0.614795465996499,-0.000385065103440775,-0.00421655807761376,-0.0505580850944824,-0.00751057368129271,0.614430143630161,6.72816197080194,80.6731412654395,11.9842666201284,25,0.0460791211948987
2,2.67345649581171,1.37869962223472,-0.61435681563776,-0.000381668775396273,-0.0042002247876941,-0.0505593284250297,-0.00748434535517859,0.609445617161525,6.70688500859314,80.7327271749497,11.9509421992956,25,0.0461123400803743
2.01,2.6872127961381,1.37256044304185,-0.613917919286977,-0.000378289898964958,-0.00418388433121359,-0.0505605708990165,-0.00745808252493104,0.604482096426886,6.68556886837168,80.7924292380031,11.9175197971983,25,0.0461456016197953
2.02,2.70090772662966,1.36642565527071,-0.613478777113715,-0.000374928443311488,-0.00416753673482641,-0.0505618125158809,-0.00743178521257812,0.599539571065541,6.66421348118923,80.8522477524678,11.8839991952774,25,0.046178905706966
2.03,2.7145413312129,1.36029526137781,-0.613039389290474,-0.000371584377598548,-0.0041511820252486,-0.0505630532750608,-0.00740545344038706,0.594618030737099,6.64281877789635,80.9121830168922,11.8503801744744,24.99925,0.0462053924956878
2.04,2.72811365329049,1.35416915414047,-0.612610723733608,-0.000368257670986898,-0.00413482022925795,-0.0505642931759949,-0.00738020524726768,0.58970690724513,6.62126614464212,80.9707856619581,11.8182412861546,24.997,0.0462182238047877
2.05,2.74162473465223,1.34804711820592,-0.612203593455026,-0.000364948233519352,-0.00411845108046417,-0.0505655322403057,-0.0073571432117685,0.584796007259609,6.59943939096162,81.0266186903458,11.789145911433,24.99325,0.0462174337226352
2.06,2.75507461494545,1.34192894043971,-0.611817776621193,-0.000361655918288237,-0.00410207402177182,-0.0505667705114888,-0.00733624538139639,0.579885824501672,6.57734176601034,81.0797001449078,11.7630722645802,24.988,0.0462030582363651
2.07,2.76846333169634,1.33581440973792,-0.611453070179349,-0.000358380581690308,-0.00408568849942016,-0.0505680080325957,-0.00731749171191554,0.574976834338359,6.55497635616671,81.1300462771833,11.7400005323116,24.98125,0.0461751352713084
2.08,2.78179092032925,1.3297033168426,-0.611109289531177,-0.000355122083296502,-0.00406929396251057,-0.0505692448462713,-0.00730086403464717,0.570069494412579,6.53234608867651,81.1776715622341,11.7199128546768,24.973,0.0461337047263952
2.09,2.79505741418426,1.32359545416027,-0.610786268233316,-0.000351880285726384,-0.00405288986253912,-0.0505704809947913,-0.00728634602649634,0.56516424525399,6.50945373518469,81.2225887123901,11.7027933071712,24.96325,0.0460788085056137
2.1,2.80826284453298,1.31749061558303,-0.610483857724006,-0.000348655054527088,-0.00403647565293361,-0.0505717165200988,-0.00727392318263477,0.560261510871435,6.48630191515736,81.2648086899057,11.6886278840655,24.952,0.0460104905456018
2.11,2.82140724059245,1.31138859631228,-0.61020192707522,-0.000345446258056548,-0.00402005078859444,-0.0505729514638407,-0.00726358279177328,0.555361699327606,6.462893099197,81.3043407185308,11.6774044829446,24.93925,0.0459287968394392
2.12,2.83449062953744,1.30528919268458,-0.609940362769665,-0.000342253767370832,-0.00400361472543869,-0.050574185867403,-0.0072553139139633,0.550465203296568,6.43922961225397,81.3411922940048,11.6691128904447,24.925,0.0458337754567002
2.13,2.84751303651086,1.29919220199956,-0.609699068502107,-0.000339077456115391,-0.0039871669199468,-0.0505754197719461,-0.00724910736087111,0.545572400604789,6.41531363673765,81.3753691934789,11.6637447691787,24.90925,0.0457254765598225
2.14,2.8604744846326,1.29309742234952,-0.609477965004497,-0.000335917200420069,-0.00397070682871122,-0.0505766532184396,-0.00724495567847364,0.54068365475634,6.39114721553053,81.4068754838794,11.6612936458338,24.892,0.0456039524168356
2.15,2.8733749950066,1.28700465245057,-0.609276989894443,-0.000332772878797695,-0.00395423390798645,-0.0505778862476969,-0.00724285313212891,0.535799315442875,6.36673225490882,81.4357135292221,11.6617549004262,24.87325,0.0454692574104914
2.16,2.88621458672623,1.2809136914751,-0.609096097546598,-0.0003296443720461,-0.0039377476132398,-0.0505791189004089,-0.00724279569397878,0.530919719039055,6.34207052737309,81.4618839968929,11.6651257566949,24.853,0.0453214480438262
2.17,2.89899327687803,1.27482433888524,-0.608935258986581,-0.000326531563153435,-0.00392124739870238,-0.0505803512171784,-0.00724478103264577,0.526045189084015,6.31716367439287,81.4853858629091,11.671405273614,24.83125,0.0451605829421822
2.18,2.91171108054379,1.26873639426717,-0.6087944618071,-0.000323434337206614,-0.00390473271691968,-0.0505815832385535,-0.0072488085051897,0.521176036749531,6.29201320906882,81.5062164161795,11.6805943380022,24.808,0.0449867228517082
2.19,2.92436801080096,1.26264965716611,-0.608673710105955,-0.000320352581302778,-0.00388820301830107,-0.0505828150050611,-0.00725487915129382,0.516312561295475,6.26662051871662,81.5243712617832,11.6926956582047,24.78325,0.0447999306343496
2.2,2.9369640787214,1.25656392692165,-0.608573024445675,-0.00031728618446364,-0.0038716577506678,-0.0505840465572403,-0.0072629956896542,0.511455050513196,6.24098686737659,81.5398443232879,11.7077137588224,24.757,0.0446002712593378
2.21,2.94949929336852,1.25047900250331,-0.608492441834537,-0.000314235037552587,-0.00385509635879874,-0.050585277935676,-0.00727316251654932,0.506603781157419,6.21511339825308,81.5526278441304,11.7256549764591,24.72925,0.0443878117911774
2.22,2.96197366179277,1.24439468234602,-0.608432015728795,-0.000311199033194432,-0.00383851828397349,-0.0505865091810317,-0.00728538570657048,0.50175901936728,6.18900113608827,81.5627123880876,11.7465274564568,24.7,0.0441626213741256
2.23,2.97438718902543,1.23831076418546,-0.608391816055932,-0.000308178065697705,-0.00382192296351195,-0.0505877403340831,-0.00729967301549744,0.496921021077073,6.16265098947442,81.5700868388623,11.7703411505862,24.66925,0.0439247712131518
2.24,2.98673987807082,1.23222704489287,-0.608371929258827,-0.000305172030979376,-0.00380530983031017,-0.0505889714357514,-0.00731603388530635,0.492090032417327,6.13606375310933,81.5747383988165,11.7971078156568,24.637,0.043674334551361
2.25,2.99903172989683,1.22614332030926,-0.608372458360721,-0.000302180826491915,-0.00378867831237147,-0.0505902025271366,-0.00733447945130083,0.487266290106778,6.10924010999966,81.5766525868839,11.8268410130097,24.60325,0.0434113866438543
2.26,3.01126274342377,1.22005938507875,-0.608393523050926,-0.000299204351152598,-0.00377202783233261,-0.0505914336495514,-0.00735502255135956,0.482450021835832,6.08218063361688,81.5758132356967,11.8595561088506,24.568,0.0431360047279994
2.27,3.02343291551157,1.21397503248084,-0.608435259791229,-0.000296242505274967,-0.00375535780698409,-0.0505926648445545,-0.00737767773729738,0.477641446642097,6.05488579001073,81.5722024879655,11.8952702753817,24.53125,0.0428482679900731
2.28,3.03554224094528,1.20789005426141,-0.608497821942983,-0.000293295190502368,-0.00373866764678431,-0.050593896153985,-0.00740246128833922,0.472840775278539,6.02735593988546,81.5658007921513,11.9340024926847,24.493,0.0425482575282354
2.29,3.0475907124189,1.20180424046226,-0.60858137991491,-0.000290362309743481,-0.00372195675536656,-0.0505951276199964,-0.00742939122670906,0.468048210574864,5.99959134064388,81.5565868974764,11.9757735513049,24.45325,0.0422360563117868
2.29999999999999,3.05957832051746,1.19571737924895,-0.608686121331638,-0.000287443767109781,-0.0037052245290387,-0.0505963592850911,-0.00745848733533926,0.463263947792657,5.97159214840477,81.5445378483191,12.0206060554834,24.412,0.0419117491366545
2.30999999999999,3.07150505369738,1.18962925673672,-0.608812251223062,-0.000284539467854842,-0.00368847035627448,-0.0505975911921554,-0.00748977117770734,0.458488174974865,5.94335841999922,81.5296289780448,12.0685244269811,24.36925,0.0415754225770495
2.31999999999999,3.08337089826514,1.18353965681437,-0.608959992234605,-0.00028164931831545,-0.00367169361719615,-0.0505988233844948,-0.00752326611981065,0.453721073290167,5.91489011495152,81.5118339023268,12.1195549094315,24.325,0.0412271649332278
2.32999999999999,3.09517583835404,1.17744836096578,-0.609129584858505,-0.000278773225854432,-0.0036548936830476,-0.0506000559058696,-0.00755899735429105,0.448962817372799,5.8861870974508,81.4911245120177,12.1737255731587,24.27925,0.0408670661752838
2.33999999999999,3.10691985589931,1.17135514808892,-0.609321287686255,-0.000275911098805175,-0.00363806991565739,-0.0506012888005313,-0.00759699192672427,0.444213575658375,5.85724913831926,81.4674709656316,12.2310663203908,24.232,0.0404952178828994
2.34999999999999,3.11860293061132,1.1652597943121,-0.60953537768236,-0.000273062846417766,-0.00362122166689101,-0.050602522113259,-0.00763727876409075,0.439473510716261,5.82807591698362,81.4408416815077,12.2916088907924,24.18325,0.0401117131809652
2.35999999999999,3.13022503994692,1.1591620728073,-0.609772150479586,-0.000270228378806716,-0.00360434827809169,-0.0506037558893966,-0.00767988870544665,0.434742779579048,5.7986670234562,81.4112033297264,12.3553868672383,24.133,0.0397166466709819
2.36999999999999,3.14178615907895,1.15306175360034,-0.610031920695903,-0.000267407606900222,-0.00358744907950916,-0.0506049901748913,-0.00772485453481582,0.430021534069668,5.76902196033252,81.3785208238559,12.4224356817419,24.08125,0.0393101143581504
2.37999999999999,3.15328626086384,1.14695860337761,-0.610315022273319,-0.000264600442390935,-0.00357052338971547,-0.0506062250163312,-0.00777221101632481,0.425309921126703,5.73914014481239,81.3427573126135,12.4927926214474,24.028,0.0388922135740436
2.38999999999999,3.16472531580718,1.14085238528922,-0.610621808838856,-0.000261806797688194,-0.00355357051500736,-0.0506074604609853,-0.00782199493160515,0.420608083128418,5.70902091075198,81.3038741715303,12.5664968345893,23.97325,0.0384630428947561
2.39999999999999,3.17610329202737,1.13474285874834,-0.610952654087881,-0.000259026585871701,-0.00353658974879434,-0.0506086965568429,-0.00787424511948815,0.415916158216063,5.67866351075414,81.2618309947164,12.6435893363134,23.917,0.0380227020544149
2.40999999999999,3.18742015521724,1.12862977922644,-0.611307952190082,-0.000256259720646617,-0.00351958037097175,-0.0506099333526545,-0.00792900251801883,0.411234280616987,5.6480671183052,81.2165855868276,12.7241130142502,23.85925,0.0375712918539324
2.41999999999999,3.19867586860359,1.12251289804426,-0.611688118218314,-0.000253506116300052,-0.00350254164727811,-0.0506111708979736,-0.00798631020881658,0.406562580968089,5.61723082996604,81.1680939553448,12.8081126337211,23.8000000000001,0.0371089140648732
2.42999999999999,3.20987039290461,1.11639196215825,-0.61209358860062,-0.000250765687658937,-0.00348547282863588,-0.0506124092431987,-0.00804621346381128,0.401901186640151,5.58615366762614,81.116310303283,12.8956348424508,23.7392500000001,0.0366356713283038
2.43999999999999,3.22100368628511,1.1102667139423,-0.612524821595686,-0.000248038350049273,-0.00346837315047493,-0.0506136484396167,-0.00810875979438361,0.397250222063573,5.55483458082913,81.0611870224554,12.9867281746519,23.6770000000001,0.0361516670484832
2.44999999999999,3.23207570430964,1.10413689096438,-0.612982297792019,-0.00024532401925674,-0.00345124183203792,-0.0506148885394477,-0.00817399900293939,0.392609809056048,5.52327244917918,81.0026746874268,13.081443054338,23.6132500000001,0.0356570052812526
2.45999999999999,3.24308639989325,1.09800222575806,-0.613466520631124,-0.000242622611488684,-0.00343407807566667,-0.0506161295958898,-0.00824198323694711,0.387980067152703,5.49146608483738,80.9407220502991,13.1798317977108,23.5480000000001,0.0351517906169683
2.46999999999999,3.25403572324999,1.09186244558851,-0.613978016954971,-0.000239934043337462,-0.00341688106606881,-0.0506173716631655,-0.00831276704546813,0.383361113939218,5.45941423511801,80.8752760364823,13.2819486144604,23.4812500000001,0.0346361280578232
2.47999999999999,3.26492362183899,1.08571727221273,-0.614517337578012,-0.000237258231745182,-0.00339964996956373,-0.0506186147965697,-0.0083864074382083,0.378753065388454,5.42711558519476,80.8062817416131,13.3878496078037,23.4130000000001,0.0341101228893905
2.48999999999999,3.27575004030823,1.07956642163389,-0.615085057884017,-0.000234595093969835,-0.00338238393330713,-0.0506198590525178,-0.0084629639471183,0.3741560362011,5.39456876092733,80.7336824297944,13.4975927730772,23.3432500000001,0.0335738805462201
2.49999999999999,3.28651492043564,1.07340960384941,-0.615681778447986,-0.000231944547552842,-0.00336508208449305,-0.0506211044885961,-0.00854249869056957,0.369570140150836,5.36177233181925,80.6574195333412,13.6112379946887,23.2720000000001,0.0330275064713117
