t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,drag_ski,brakegap,Fload_brakes
1.73,4.59939456294325,3.05285834813474,-1.16748456406895,-0.00176590223554042,-0.0583453117547213,-0.0120940335036888,-0.0468043920645557,25,-27.674189391677
1.74,4.62986487125606,3.0412033144279,-1.16550337068376,-0.00175247287225775,-0.0581810944171739,-0.0120675379050202,-0.0468065778518034,25,-27.6210269538934
1.75,4.66021872833061,3.02956810048202,-1.16352139458851,-0.00173911742689782,-0.0580167878325999,-0.0120409814559073,-0.04680876003164,25,-27.5676956686984
1.76,4.69045633240307,3.0179527140111,-1.16153864709211,-0.0017258356478651,-0.0578523932370298,-0.0120143643266896,-0.0468109386020859,25,-27.5141960747567
1.77,4.72057788178621,3.00635716261565,-1.15955513954447,-0.00171262728374181,-0.057687911868825,-0.0119876866893559,-0.0468131135611832,25,-27.4605287155177
1.78,4.7505835748682,2.99478145378229,-1.1575708833362,-0.00169949208329046,-0.0575233449686451,-0.011960948717542,-0.0468152849069959,25,-27.4066941392059
1.79,4.78047361011152,2.98322559488331,-1.15558588989827,-0.00168642979545645,-0.0573586937794146,-0.0119341505865275,-0.0468174526376096,25,-27.3526928988099
1.8,4.81024818605182,2.97168959317629,-1.15360017070167,-0.0016734401693707,-0.0571939595462906,-0.0119072924732334,-0.0468196167511324,25,-27.2985255520718
1.81,4.83990750129672,2.96017345580372,-1.15161373725708,-0.00166052295435217,-0.0570291435166286,-0.0118803745562184,-0.046821777245694,25,-27.2441926614763
1.82,4.8694517545247,2.94867718979257,-1.14962660111459,-0.0016476778999105,-0.0568642469399503,-0.0118533970156767,-0.0468239341194465,25,-27.1896947942395
1.83,4.89888114448394,2.93720080205394,-1.1476387738633,-0.00163490475574862,-0.0566992710679092,-0.0118263600334337,-0.0468260873705641,25,-27.135032522297
1.84,4.92819586999112,2.92574429938263,-1.14565026713102,-0.00162220327176527,-0.0565342171542575,-0.011799263792944,-0.0468282369972434,25,-27.0802064222923
1.85,4.95739612993031,2.91430768845679,-1.14366109258393,-0.00160957319805768,-0.0563690864548122,-0.0117721084792867,-0.0468303829977034,25,-27.0252170755648
1.86,4.98648212325179,2.90289097583753,-1.14167126192621,-0.00159701428492411,-0.056203880227421,-0.0117448942791632,-0.0468325253701854,25,-26.9700650681373
1.87,5.01545404897082,2.89149416796853,-1.13968078689977,-0.0015845262828665,-0.0560385997319287,-0.0117176213808923,-0.0468346641129534,25,-26.9147509907035
1.88,5.04431210616654,2.88011727117569,-1.1376896792838,-0.00157210894259298,-0.0558732462301425,-0.0116902899744078,-0.0468367992242939,25,-26.8592754386152
1.89,5.07305649398075,2.86876029166675,-1.13569795089452,-0.00155976201502059,-0.0557078209857981,-0.0116629002512539,-0.0468389307025163,25,-26.8036390118688
1.9,5.10168741161674,2.8574232355309,-1.13370561358476,-0.00154748525127776,-0.0555423252645251,-0.0116354524045815,-0.0468410585459525,25,-26.7478423150926
1.91,5.13020505833808,2.84610610873846,-1.13171267924367,-0.00153527840270699,-0.0553767603338125,-0.0116079466291443,-0.0468431827529575,25,-26.6918859575324
1.92,5.15860963346748,2.8348089171405,-1.12971915979631,-0.00152314122086743,-0.0552111274629738,-0.011580383121295,-0.0468453033219089,25,-26.6357705530381
1.93,5.18690133638552,2.82353166646847,-1.12772506720332,-0.00151107345753743,-0.0550454279231123,-0.0115527620789807,-0.0468474202512076,25,-26.5794967200491
1.94,5.21508036652954,2.81227436233386,-1.12573041346056,-0.00149907486471722,-0.0548796629870865,-0.0115250837017389,-0.0468495335392775,25,-26.5230650815805
1.95,5.24314692339235,2.80103701022787,-1.12373521059876,-0.00148714519463146,-0.0547138339294743,-0.011497348190693,-0.0468516431845654,25,-26.4664762652077
1.96,5.27110120652109,2.78981961552104,-1.12173947068313,-0.00147528419973181,-0.0545479420265384,-0.0114695557485481,-0.0468537491855416,25,-26.4097309030518
1.97,5.29894341551601,2.77862218346291,-1.11974320581302,-0.00146349163269961,-0.0543819885561908,-0.0114417065795863,-0.0468558515406996,25,-26.3528296317645
1.98,5.32667375002923,2.7674447191817,-1.11774642812154,-0.0014517672464484,-0.0542159747979575,-0.0114138008896621,-0.0468579502485562,25,-26.2957730925123
1.99,5.35429240976356,2.75628722768394,-1.11574914977521,-0.00144011079412653,-0.0540499020329425,-0.0113858388861975,-0.0468600453076515,25,-26.2385619309611
2,5.38179959447125,2.74514971385421,-1.11375138297354,-0.0014285220291198,-0.0538837715437929,-0.0113578207781776,-0.0468621367165493,25,-26.18119679726
2.01,5.4091955039528,2.73403218245472,-1.11175313994874,-0.00141700070505398,-0.0537175846146624,-0.0113297467761453,-0.0468642244738369,25,-26.1236783460249
2.02,5.43648033805569,2.72293463812507,-1.10975443296526,-0.00140554657579746,-0.0535513425311759,-0.0113016170921964,-0.0468663085781251,25,-26.0660072363227
2.03,5.46365429667323,2.71185708538187,-1.10775527431947,-0.00139415939546381,-0.0533850465803935,-0.0112734319399744,-0.0468683890280486,25,-26.0081841316537
2.04,5.49071757974323,2.70079952861848,-1.10575567633924,-0.00138283891841437,-0.0532186980507742,-0.0112451915346656,-0.0468704658222657,25,-25.9502096999352
2.05,5.51767038724685,2.68976197210465,-1.10375565138359,-0.00137158489926086,-0.0530522982321398,-0.0112168960929935,-0.0468725389594584,25,-25.8920846134837
2.06,5.5445129192073,2.67874441998622,-1.10175521184232,-0.0013603970928679,-0.0528858484156387,-0.0111885458332135,-0.0468746084383329,25,-25.8338095489982
2.07,5.57124537568866,2.66774687628487,-1.09975437013557,-0.00134927525435569,-0.0527193498937095,-0.0111601409751075,-0.0468766742576191,25,-25.7753851875415
2.08,5.59786795679457,2.65676934489773,-1.09775313871348,-0.00133821913910248,-0.0525528039600446,-0.0111316817399782,-0.046878736416071,25,-25.716812214523
2.09,5.62438086266704,2.64581182959717,-1.09575153005578,-0.00132722850274723,-0.0523862119095533,-0.0111031683506434,-0.0468807949124667,25,-25.65809131968
2.1,5.65078429348518,2.63487433403046,-1.09374955667142,-0.00131630310119214,-0.0522195750383257,-0.0110746010314305,-0.0468828497456083,25,-25.5992231970591
2.11,5.67707844946393,2.62395686171948,-1.09174723109816,-0.00130544269060522,-0.0520528946435954,-0.0110459800081703,-0.0468849009143223,25,-25.540208544998
2.12,5.70326353085283,2.61305941606046,-1.08974456590218,-0.0012946470274229,-0.0518861720237032,-0.0110173055081913,-0.0468869484174592,25,-25.4810480661059
2.13,5.72933973793475,2.60218200032368,-1.08774157367768,-0.00128391586835254,-0.0517194084780597,-0.0109885777603135,-0.0468889922538941,25,-25.4217424672446
2.14,5.75530727102464,2.59132461765322,-1.0857382670465,-0.00127324897037502,-0.0515526053071086,-0.0109597969948423,-0.0468910324225262,25,-25.3622924595089
2.15,5.78116633046824,2.58048727106664,-1.0837346586577,-0.00126264609074729,-0.0513857638122895,-0.0109309634435625,-0.0468930689222793,25,-25.3026987582071
2.16,5.80691711664084,2.56966996345477,-1.08173076118717,-0.00125210698700493,-0.0512188852960009,-0.0109020773397316,-0.0468951017521016,25,-25.2429620828406
2.17,5.83255982994603,2.55887269758139,-1.07972658733723,-0.00124163141696471,-0.0510519710615627,-0.0108731389180735,-0.0468971309109659,25,-25.183083157084
2.18,5.85809467081435,2.54809547608303,-1.07772214983622,-0.00123121913872711,-0.0508850224131793,-0.0108441484147724,-0.0468991563978696,25,-25.1230627087648
2.19,5.88352183970211,2.53733830146865,-1.07571746143809,-0.00122086991067887,-0.0507180406559018,-0.0108151060674656,-0.0469011782118347,25,-25.0629014698422
2.2,5.90884153709005,2.52660117611943,-1.07371253492201,-0.00121058349149555,-0.0505510270955909,-0.0107860121152371,-0.046903196351908,25,-25.0026001763867
2.21,5.93405396348209,2.51588410228851,-1.07170738309194,-0.00120035964014405,-0.0503839830388792,-0.0107568667986111,-0.0469052108171608,25,-24.9421595685587
2.22,5.95915931940403,2.50518708210075,-1.06970201877623,-0.00119019811588512,-0.0502169097931337,-0.0107276703595447,-0.0469072216066896,25,-24.8815803905872
2.23,5.9841578054023,2.49451011755248,-1.06769645482722,-0.00118009867827593,-0.0500498086664182,-0.010698423041421,-0.0469092287196155,25,-24.8208633907481
2.24,6.00904962204262,2.48385321051127,-1.06569070412078,-0.00117006108717254,-0.0498826809674554,-0.0106691250890424,-0.0469112321550845,25,-24.7600093213423
2.25,6.03383496990875,2.47321636271571,-1.06368477955598,-0.00116008510273246,-0.0497155280055895,-0.0106397767486232,-0.0469132319122677,25,-24.6990189386739
2.26,6.05851404960121,2.46259957577516,-1.06167869405457,-0.00115017048541713,-0.0495483510907482,-0.0106103782677825,-0.0469152279903611,25,-24.6378930030275
2.27,6.08308706173593,2.45200285116956,-1.05967246056065,-0.00114031699599444,-0.0493811515334049,-0.0105809298955367,-0.0469172203885859,25,-24.576632278646
2.28,6.10755420694302,2.44142619024915,-1.0576660920402,-0.00113052439554124,-0.0492139306445407,-0.0105514318822924,-0.0469192091061883,25,-24.5152375337076
2.29,6.13191568586544,2.43086959423435,-1.05565960148067,-0.00112079244544578,-0.0490466897356064,-0.0105218844798387,-0.0469211941424396,25,-24.4537095403031
2.29999999999999,6.15617169915769,2.42033306421544,-1.05365300189058,-0.00111112090741029,-0.0488794301184848,-0.0104922879413398,-0.0469231754966364,25,-24.3920490744122
2.30999999999999,6.18032244748453,2.40981660115245,-1.05164630629905,-0.00110150954345339,-0.0487121531054526,-0.0104626425213273,-0.0469251531681005,25,-24.3302569158808
2.31999999999999,6.20436813151967,2.3993202058749,-1.04963952775544,-0.00109195811591258,-0.0485448600091418,-0.0104329484756923,-0.046927127156179,25,-24.2683338483965
2.32999999999999,6.22830895194445,2.38884387908161,-1.04763267932886,-0.00108246638744674,-0.0483775521425024,-0.0104032060616778,-0.0469290974602444,25,-24.2062806594655
2.33999999999999,6.25214510944656,2.37838762134053,-1.04562577410777,-0.00107303412103858,-0.0482102308187635,-0.0103734155378707,-0.0469310640796944,25,-24.144098140388
2.34999999999999,6.27587680471871,2.36795143308854,-1.04361882519958,-0.00106366107999709,-0.0480428973513957,-0.0103435771641941,-0.0469330270139524,25,-24.0817870862343
2.35999999999999,6.29950423845731,2.35753531463123,-1.04161184573016,-0.00105434702795999,-0.0478755530540726,-0.0103136912018985,-0.0469349862624669,25,-24.0193482958198
2.36999999999999,6.32302761136118,2.3471392661428,-1.03960484884347,-0.00104509172889621,-0.0477081992406323,-0.0102837579135545,-0.0469369418247121,25,-23.9567825716808
2.37999999999999,6.34644712413022,2.33676328766579,-1.03759784770108,-0.00103589494710828,-0.0475408372250398,-0.010253777563044,-0.0469388937001879,25,-23.8940907200492
2.38999999999999,6.3697629774641,2.32640737911097,-1.03559085548176,-0.0010267564472348,-0.047373468321348,-0.0102237504155521,-0.0469408418884194,25,-23.8312735508277
2.39999999999999,6.39297537206094,2.31607154025716,-1.03358388538105,-0.00101767599425286,-0.0472060938436599,-0.0101936767375588,-0.0469427863889576,25,-23.768331877564
2.40999999999999,6.41608450861598,2.30575577075105,-1.03157695061082,-0.00100865335348045,-0.0470387151060899,-0.0101635567968302,-0.046944727201379,25,-23.7052665174257
2.41999999999999,6.43909058782027,2.29546007010706,-1.02957006439882,-0.000999688290578854,-0.0468713334227258,-0.0101333908624102,-0.0469466643252859,25,-23.6420782911743
2.42999999999999,6.46199381035935,2.28518443770718,-1.02756323998826,-0.000990780571555097,-0.0467039501075899,-0.010103179204612,-0.0469485977603063,25,-23.5787680231393
2.43999999999999,6.48479437691188,2.27492887280081,-1.02555649063737,-0.000981929962764307,-0.0465365664746015,-0.0100729220950087,-0.0469505275060938,25,-23.515336541192
2.44999999999999,6.50749248814841,2.26469337450462,-1.02354982961896,-0.000973136230912116,-0.0463691838375373,-0.0100426198064255,-0.0469524535623281,25,-23.4517846767195
2.45999999999999,6.53008834472995,2.25447794180242,-1.02154327021996,-0.000964399143057037,-0.0462018035099942,-0.01001227261293,-0.0469543759287143,25,-23.3881132645974
2.46999999999999,6.55258214730668,2.24428257354501,-1.01953682574102,-0.000955718466612842,-0.0460344268053502,-0.00998188078982371,-0.0469562946049838,25,-23.3243231431641
2.47999999999999,6.57497409651666,2.23410726845005,-1.01753050949602,-0.000947093969350922,-0.045867055036726,-0.00995144461363272,-0.0469582095908935,25,-23.2604151541928
2.48999999999999,6.59726439298442,2.22395202510193,-1.01552433481166,-0.000938525419402648,-0.045699689516947,-0.00992096436209884,-0.0469601208862264,25,-23.1963901428653
2.49999999999999,6.61945323731969,2.21381684195166,-1.01351831502702,-0.000930012585261716,-0.0455323315585046,-0.00989044031417033,-0.0469620284907916,25,-23.132248957744
2.50999999999999,6.64154083011603,2.20370171731673,-1.0115124634931,-0.00092155523578649,-0.0453649824735177,-0.0098598727499926,-0.0469639324044238,25,-23.067992450745
2.51999999999999,6.66352737194952,2.19360664938101,-1.00950679357236,-0.000913153140202328,-0.0451976435736948,-0.00982926195089894,-0.046965832626984,25,-23.0036214771098
2.52999999999999,6.68541306337739,2.18353163619462,-1.00750131863832,-0.000904806068103914,-0.0450303161702951,-0.00979860819940109,-0.046967729158359,25,-22.9391368953781
2.53999999999999,6.70719810493674,2.17347667567387,-1.00549605207507,-0.000896513789457562,-0.0448630015740902,-0.00976791177917977,-0.046969621998462,25,-22.8745395673593
2.54999999999999,6.72888269714311,2.1634417656011,-1.00349100727684,-0.000888276074603528,-0.0446957010953263,-0.00973717297507512,-0.0469715111472318,25,-22.8098303581045
2.55999999999999,6.75046704048924,2.15342690362463,-1.00148619764757,-0.000880092694258304,-0.0445284160436851,-0.00970639207307712,-0.0469733966046338,25,-22.745010135878
2.56999999999999,6.77195133544365,2.14343208725863,-0.999481636600417,-0.000871963419516903,-0.044361147728246,-0.00967556936031583,-0.046975278370659,25,-22.6800797721288
2.57999999999999,6.79333578244936,2.13345731388305,-0.997477337557355,-0.000863888021855138,-0.0441938974574476,-0.00964470512505169,-0.046977156445325,25,-22.6150401414621
2.58999999999999,6.8146205819225,2.12350258074356,-0.995473313948695,-0.000855866273131888,-0.0440266665390495,-0.00961379965666567,-0.0469790308286753,25,-22.5498921216098
2.59999999999999,6.83580593425097,2.11356788495144,-0.993469579212644,-0.00084789794559136,-0.0438594562800941,-0.00958285324564935,-0.0469809015207798,25,-22.4846365934022
2.60999999999999,6.85689203979315,2.10365322348349,-0.991466146794857,-0.000839982811865335,-0.0436922679868683,-0.00955186618359497,-0.0469827685217343,25,-22.419274440738
2.61999999999999,6.87787909887647,2.09375859318201,-0.989463030147983,-0.000832120644975407,-0.0435251029648654,-0.0095208387631854,-0.0469846318316611,25,-22.3538065505557
2.62999999999999,6.89876731179616,2.0838839907547,-0.987460242731212,-0.000824311218335211,-0.0433579625187469,-0.009489771278184,-0.0469864914507087,25,-22.2882338128033
2.63999999999999,6.9195568788138,2.0740294127746,-0.98545779800983,-0.000816554305752646,-0.0431908479523044,-0.00945866402342451,-0.0469883473790516,25,-22.2225571204093
2.64999999999999,6.94024800015608,2.06419485568005,-0.983455709454759,-0.000808849681432077,-0.0430237605684214,-0.00942751729480075,-0.0469901996168911,25,-22.156777369252
2.65999999999999,6.96084087601335,2.05438031577463,-0.981453990542111,-0.00080119711997654,-0.0428567016690358,-0.00939633138925636,-0.0469920481644542,25,-22.0908954581304
2.66999999999999,6.98133570653836,2.0445857892271,-0.979452654752732,-0.000793596396389924,-0.0426896725551012,-0.00936510660477445,-0.0469938930219946,25,-22.0249122887334
2.67999999999999,7.00173269184485,2.03481127207139,-0.977451715571748,-0.000786047286079153,-0.0425226745265494,-0.00933384324036712,-0.0469957341897922,25,-21.9588287656097
2.68999999999999,7.02203203200624,2.0250567602065,-0.975451186488118,-0.000778549564856351,-0.0423557088822524,-0.00930254159606501,-0.0469975716681532,25,-21.8926457961372
2.69999999999999,7.04223392705426,2.01532224939656,-0.973451080994171,-0.000771103008940997,-0.0421887769199847,-0.00927120197290674,-0.0469994054574103,25,-21.8263642904927
2.70999999999999,7.06233857697759,2.00560773527071,-0.971451412585161,-0.000763707394962071,-0.0420218799363853,-0.0092398246729283,-0.0470012355579222,25,-21.7599851616209
2.71999999999999,7.08234618172056,1.99591321332312,-0.96945219475881,-0.000756362499960188,-0.04185501922692,-0.00920840999915238,-0.0470030619700745,25,-21.6935093252034
2.72999999999999,7.10225694118174,1.98623867891297,-0.967453441014851,-0.000749068101389721,-0.0416881960858439,-0.00917695825557761,-0.0470048846942786,25,-21.626937699628
2.73999999999999,7.12207105521263,1.97658412726443,-0.96545516485458,-0.000741823977120914,-0.0415214118061637,-0.00914546974716782,-0.0470067037309727,25,-21.5602712059574
2.74999999999999,7.14178872361628,1.96694955346662,-0.963457379780399,-0.000734629905441977,-0.0413546676796001,-0.00911394477984116,-0.0470085190806213,25,-21.4935107678977
2.75999999999999,7.16141014614599,1.95733495247367,-0.961460099295358,-0.000727485665061184,-0.0411879649965503,-0.00908238366045917,-0.0470103307437151,25,-21.4266573117675
2.76999999999998,7.18093552250388,1.94774031910464,-0.95946333690271,-0.000720391035108941,-0.041021305046051,-0.00905078669681589,-0.0470121387207714,25,-21.3597117664657
2.77999999999998,7.20036505233962,1.93816564804359,-0.957467106105449,-0.00071334579513986,-0.0408546891157403,-0.00901915419762677,-0.0470139430123339,25,-21.2926750634403
2.78999999999998,7.21969893524903,1.92861093383953,-0.955471420405857,-0.000706349725134807,-0.0406881184918211,-0.00898748647251766,-0.0470157436189726,25,-21.2255481366565
2.79999999999998,7.23893737077276,1.91907617090648,-0.953476293305054,-0.000699402605502946,-0.0405215944590235,-0.00895578383201363,-0.047017540541284,25,-21.1583319225645
2.80999999999998,7.25808055839491,1.90956135352346,-0.951481738302543,-0.00069250421708377,-0.040355118300568,-0.00892404658752782,-0.047019333779891,25,-21.0910273600679
2.81999999999998,7.2771286975417,1.9000664758345,-0.949487768895752,-0.000685654341149119,-0.0401886912981282,-0.00889227505135022,-0.047021123335443,25,-21.0236353904915
2.82999999999998,7.29608198758012,1.8905915318487,-0.947494398579585,-0.000678852759405185,-0.040022314731794,-0.00886046953663637,-0.0470229092086155,25,-20.9561569575485
2.83999999999998,7.31494062781657,1.88113651544024,-0.945501640845969,-0.000672099253994506,-0.0398559898800347,-0.00882863035739605,-0.0470246914001108,25,-20.8885930073089
2.84999999999998,7.33370481749551,1.87170142034841,-0.943509509183398,-0.000665393607497948,-0.0396897180196622,-0.00879675782848184,-0.0470264699106575,25,-20.8209444881663
2.85999999999998,7.35237475579814,1.86228624017764,-0.94151801707648,-0.000658735602936671,-0.0395235004257942,-0.00876485226557779,-0.0470282447410104,25,-20.7532123508061
2.86999999999998,7.37095064184101,1.85289096839759,-0.939527178005488,-0.00065212502377409,-0.0393573383718177,-0.00873291398518786,-0.047030015891951,25,-20.6853975481719
2.87999999999998,7.38943267467472,1.84351559834313,-0.937537005445905,-0.000645561653917813,-0.0391912331293527,-0.0087009433046244,-0.0470317833642871,25,-20.6175010354337
2.88999999999998,7.40782105328251,1.83416012321445,-0.935547512867973,-0.000639045277721577,-0.0390251859682153,-0.00866894054199665,-0.0470335471588528,25,-20.5495237699541
2.89999999999998,7.42611597657896,1.82482453607709,-0.933558713736242,-0.000632575679987161,-0.0388591981563818,-0.00863690601619905,-0.0470353072765087,25,-20.481466711256
2.90999999999998,7.44431764340866,1.815508829862,-0.931570621509117,-0.000626152645966295,-0.0386932709599523,-0.00860484004689959,-0.0470370637181417,25,-20.4133308209891
2.91999999999998,7.4624262525448,1.80621299736561,-0.929583249638411,-0.000619775961362548,-0.0385274056431148,-0.00857274295452816,-0.0470388164846653,25,-20.3451170628973
2.92999999999998,7.48044200268787,1.79693703124992,-0.927596611568889,-0.00061344541233321,-0.0383616034681086,-0.00854061506026474,-0.0470405655770191,25,-20.2768264027846
2.93999999999998,7.49836509246434,1.78768092404254,-0.925610720737826,-0.000607160785491157,-0.0381958656951892,-0.00850845668602764,-0.0470423109961693,25,-20.2084598084825
2.94999999999998,7.51619572042523,1.7784446681368,-0.923625590574551,-0.0006009218679067,-0.038030193582592,-0.00847626815446167,-0.0470440527431081,25,-20.1400182498165
2.95999999999998,7.53393408504488,1.7692282557918,-0.921641234500004,-0.000594728447109428,-0.0378645883864966,-0.0084440497889263,-0.0470457908188545,25,-20.0715026985722
2.96999999999998,7.5515803847195,1.76003167913254,-0.919657665926282,-0.00058858031109003,-0.0376990513609915,-0.00841180191348368,-0.0470475252244534,25,-20.0029141284623
2.97999999999998,7.56913481776591,1.75085493014997,-0.917674898256198,-0.000582477248302107,-0.0375335837580385,-0.00837952485288677,-0.0470492559609763,25,-19.9342535150924
2.98999999999998,7.58659758242016,1.74169800070115,-0.915692944882829,-0.000576419047663972,-0.0373681868274373,-0.00834721893256731,-0.047050983029521,25,-19.8655218359278
2.99999999999998,7.60396887683622,1.73256088250926,-0.913711819189076,-0.000570405498560432,-0.0372028618167905,-0.00831488447862384,-0.0470527064312113,25,-19.7967200702594
3.00999999999998,7.62124889908458,1.72344356716378,-0.91173153454721,-0.00056443639084456,-0.0370376099714683,-0.00828252181780961,-0.0470544261671976,25,-19.72784919917
3.01999999999998,7.638437847151,1.7143460461206,-0.909752104318436,-0.00055851151483945,-0.0368724325345735,-0.0082501312775205,-0.0470561422386564,2.5,0
3.02999999999998,7.65516040897346,1.63016631836992,-8.41797277506789,-0.000552630661339959,-0.0367073307469068,-0.773783384257693,-0.0470578546467905,2.5,-1843.13965157258
3.03999999999998,7.67105601829744,1.54895554642752,-8.12107719424034,-0.000499691346107406,-0.0351661489327126,-0.745097072247964,-0.0470737025843617,2.5,-1782.73929397557
3.04999999999998,7.68615422848427,1.47068649093785,-7.82690554896623,-0.000451144746977504,-0.0336560145449594,-0.716653543253915,-0.0470889966352108,2.5,-1722.82974274949
3.05999999999998,7.70048429309332,1.39532643087227,-7.53600600655866,-0.000406703774640971,-0.0321786105113193,-0.688507275269469,-0.0471037413883685,2.5,-1663.54999460328
3.06999999999998,7.71407511234102,1.32283741866661,-7.24890122056568,-0.000366091494168427,-0.0307354568385837,-0.660710297204595,-0.0471179424917744,2.5,-1605.0315689099
3.07999999999998,7.72695518228004,1.25317656913929,-6.9660849527321,-0.000329041699051273,-0.0293279053830886,-0.63331184924161,-0.0471316066051084,2.5,-1547.39768260694
3.08999999999998,7.73915254701492,1.18629637783534,-6.68801913039474,-0.000295299375919776,-0.0279571364636402,-0.60635808585162,-0.0471447413460006,2.5,-1490.76255533882
3.09999999999998,7.75069475422475,1.12214506413134,-6.41513137040069,-0.000264621060404667,-0.0266241572947536,-0.579891824661155,-0.0471573552304441,2.5,-1435.23085106767
3.10999999999998,7.7616088142166,1.06066693423797,-6.14781298933683,-0.000236775086397157,-0.0253298021843414,-0.553952343238885,-0.0471694576083,2.5,-1380.89725912459
3.11999999999998,7.77192116268355,1.00180275915184,-5.88641750861258,-0.000211541732584642,-0.0240747344094301,-0.528575224754761,-0.0471810585948228,2.5,-1327.84621450475
3.12999999999998,7.78165762729246,0.945490162630616,-5.63125965212257,-0.000188713271561641,-0.0228594496568054,-0.503792252386704,-0.0471921689991565,2.5,-1276.15175423047
3.13999999999998,7.79084339817756,0.891664014389004,-5.38261482416121,-0.000168093928012952,-0.0216842808932435,-0.479631351346062,-0.0472028002507456,2.5,-1225.87750390262
3.14999999999998,7.79950300236913,0.840256823926573,-5.14071904624307,-0.000149499753424464,-0.0205494045125238,-0.456116576490308,-0.0472129643245871,2.5,-1177.07678620304
3.15999999999998,7.80766028214221,0.791199130689471,-4.9057693237102,-0.000132758425491185,-0.0194548475938874,-0.433268142710966,-0.0472226736662101,2.5,-1129.79284114971
3.16999999999998,7.81533837722878,0.744419886623239,-4.67792440662322,-0.000117708980866136,-0.0184004960989501,-0.411102494641218,-0.0472319411172141,2.5,-1084.05914637127
3.17999999999998,7.82255971079978,0.69984682757814,-4.45730590450989,-0.000104201490138973,-0.0173861038310882,-0.389632411728577,-0.0472407798421311,2.5,-1039.89982457202
3.18999999999998,7.82934597909001,0.657406830467201,-4.24399971109391,-9.20966839678727e-05,-0.0164113019826155,-0.368867144364996,-0.0472492032573005,2.5,-997.330124692918
3.19999999999998,7.83571814451003,0.617026253536198,-4.03805769310029,-8.12655391347431e-05,-0.0154756091001994,-0.348812576555316,-0.0472572249623624,2.5,-956.356963018692
3.20999999999998,7.84169643206556,0.578631257570827,-3.8394995965371,-7.15888329786351e-05,-0.014578441307354,-0.329471410525975,-0.0472648586748858,2.5,-916.979510598794
3.21999999999998,7.84730032888505,0.542148106327272,-3.64831512435552,-6.29566742130409e-05,-0.0137191226339162,-0.310843368716534,-0.0472721181685605,2.5,-879.189813796907
3.22999999999998,7.85254858664128,0.507503444917969,-3.46446614093031,-5.52680175782335e-05,-0.012896895315527,-0.292925408741134,-0.0472790172152932,2.5,-842.973435507603
3.23999999999997,7.8574592266424,0.474624555305882,-3.28788896120862,-4.84301691476701e-05,-0.0121109299407128,-0.275711947138354,-0.047285569531461,2.5,-808.310105525178
3.24999999999997,7.86204954736118,0.44343958845125,-3.11849668546318,-4.23582884240394e-05,-0.011360335338617,-0.25919508802807,-0.0472917887284961,2.5,-775.174369662342
3.25999999999997,7.86633613416849,0.413877773009457,-2.95618154417936,-3.69748926497e-05,-0.0106441681162484,-0.243364853145157,-0.0472976882678983,2.5,-743.536228441598
3.26999999999997,7.87033487103751,0.385869600794122,-2.80081722153352,-3.22093680391482e-05,-0.00996144176984422,-0.228209410105379,-0.0473032814207049,2.5,-713.361757469072
3.27999999999997,7.87406095398895,0.35934698949384,-2.65226113002814,-2.79974919357543e-05,-0.00931113531019354,-0.213715296163034,-0.0473085812313849,2.5,-684.61370290409
3.28999999999997,7.87752890605324,0.334243423363842,-2.51035661299988,-2.42809692161022e-05,-0.00869220135623041,-0.199867635129346,-0.0473136004860724,2.5,-657.252046718695
3.29999999999997,7.88075259353408,0.310494072805897,-2.37493505579444,-2.100698562443e-05,-0.00810357366463914,-0.18665034552349,-0.047318351685007,2.5,-631.234537667019
3.30999999999997,7.88374524336763,0.288035893902787,-2.24581789031104,-1.81277801254918e-05,-0.0075441740754459,-0.174046338415021,-0.0473228470190141,2.5,-606.517185029459
3.31999999999997,7.88651946138259,0.266807709089924,-2.12281848128625,-1.560023782244e-05,-0.00701291886449415,-0.162037703779893,-0.0473270983498238,2.5,-583.05471324193
3.32999999999997,7.88908725127919,0.246750270229352,-2.00574388605722,-1.33855045004516e-05,-0.00650872450326187,-0.150605884526794,-0.0473311171940086,2.5,-560.800976453533
3.33999999999997,7.89146003415735,0.227806305403521,-1.89439648258315,-1.14486234280515e-05,-0.00603051283467028,-0.139731837652514,-0.0473349147103008,2.5,-539.709332869765
3.34999999999997,7.89364866843823,0.209920550771612,-1.78857546319088,-9.75819467597159e-06,-0.00557721568038918,-0.129396182252518,-0.0473385016900395,2.5,-519.732979430949
3.35999999999997,7.89566347003625,0.193039768833211,-1.68807819384007,-8.28605689606285e-06,-0.00514777890072692,-0.119579334345101,-0.0473418885504947,2.5,-500.825247948824
3.36999999999997,7.89751423265255,0.177112754426396,-1.59270144068148,-7.00699123735176e-06,-0.0047411659325883,-0.110261628664985,-0.0473450853308105,2.5,-482.939864283674
3.37999999999997,7.89921024807345,0.162090329753184,-1.50224246732124,-5.89844685912436e-06,-0.00435636083429377,-0.101423427746291,-0.0473481016903173,2.5,-466.03117249781
3.38999999999997,7.9007603263706,0.14792532967791,-1.41650000752741,-4.94028732776764e-06,-0.00399237086838892,-0.0930452187474905,-0.0473509469089648,2.5,-450.054326178121
3.39999999999997,7.90217281591142,0.134572578486447,-1.33527511914624,-4.11455705055549e-06,-0.00364822865504898,-0.0851076985747387,-0.0473536298896391,2.5,-434.965449291593
