t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,drag_ski,brakegap,Fload_brakes
0.41,0.778142142735301,3.7814541503256,9.13637321526473,-6.96714210819284e-05,-0.00854164238012754,-0.0133686213149453,-0.0466874231647082,25,-30.1295190734663
0.42,0.816413358182566,3.87278893912739,9.13347888017882,-7.31641499733308e-05,-0.0086861848635394,-0.0135326843886242,-0.046670364133152,25,-30.4356484152298
0.43,0.855597780585145,3.96409554138835,9.1306602260958,-7.67411515612716e-05,-0.00882813378482578,-0.0136915304381557,-0.0466533167359769,25,-30.7287614212501
0.44,0.895695131765475,4.05537469467776,9.12791532894178,-8.04023753906685e-05,-0.00896753316496088,-0.0138453117763327,-0.0466362808238073,25,-31.0092131694313
0.45,0.936705140828133,4.14662711785373,9.12524231759645,-8.4147773061316e-05,-0.00910442620106094,-0.0139941761360269,-0.0466192562510689,25,-31.2773504730944
0.46,0.978627543975284,4.23785351157652,9.12263937227949,-8.79772981583664e-05,-0.0092388552850749,-0.014138266816165,-0.046602242875883,25,-31.5335119795065
0.47,1.0214620843272,4.32905455880644,9.12010472299202,-9.18909061852122e-05,-0.0093708620219292,-0.0142777228226234,-0.0465852405599637,25,-31.7780282792163
0.48,1.06520851174766,4.42023092528655,9.11763664801108,-9.58885544986817e-05,-0.00950048724714686,-0.0144126790042412,-0.0465682491685194,25,-32.0112220242932
0.49,1.10986658267415,4.5113832600109,9.11523347243508,-9.99702022464617e-05,-0.00962777104395984,-0.0145432661841388,-0.046551268570156,25,-32.2334080538251
0.5,1.1554360599526,4.60251219567869,9.11289356677827,-0.000104135810306666,-0.00975275275993335,-0.0146696112865268,-0.0465342986367839,25,-32.4448935252558
0.51,1.20191671267667,4.69361834913481,9.11061534561222,-0.000108385341229471,-0.00987547102311934,-0.0147918374591753,-0.0465173392435274,25,-32.6459780503357
0.52,1.24930831603133,4.78470232179734,9.10839726625282,-0.000112718759180745,-0.00999596375775643,-0.0149100641917125,-0.0465003902686368,25,-32.8369538346252
0.53,1.29761065114068,4.87576470007225,9.1062378274907,-0.000117136029887591,-0.0101142681995319,-0.015024407429909,-0.0464834515934037,25,-33.018105819636
0.54,1.34682350491982,4.96680605575588,9.10413556836378,-0.000121637120585749,-0.0102304209104218,-0.0151349796861013,-0.0464665231020782,25,-33.1897118268182
0.55,1.39694666993072,5.05782694642559,9.10208906697016,-0.000126221999968773,-0.0103444577931233,-0.0152418901458979,-0.0464496046817885,25,-33.3520427027115
0.56,1.44797994424195,5.14882791581879,9.10009693931998,-0.000130890638138928,-0.0104564141050939,-0.015345244771309,-0.0464326962224638,25,-33.5053624646728
0.57,1.49992313129204,5.23980949420103,9.09815783822462,-0.000135643006559753,-0.0105663244722115,-0.0154451464004322,-0.0464157976167582,25,-33.6499284466713
0.58,1.55277603975667,5.33077219872325,9.09627045222217,-0.000140479078010206,-0.0106742229020667,-0.0155416948438211,-0.0463989087599782,25,-33.7859914447189
0.59,1.60653848341912,5.42171653376863,9.09443350453757,-0.000145398826540367,-0.0107801427969025,-0.0156349869776602,-0.0463820295500108,25,-33.9137958615601
0.6,1.66121028104441,5.51264299128939,9.09264575207624,-0.000150402227428615,-0.0108841169662104,-0.0157251168338622,-0.0463651598872554,25,-34.0335798503046
0.61,1.71679125625653,5.60355205113389,9.09090598445006,-0.000155489257140245,-0.0109861776389969,-0.0158121756872008,-0.0463482996745564,25,-34.1455754567291
0.62,1.77328123741902,5.69444418136424,9.08921302303447,-0.000160659893287462,-0.0110863564757301,-0.0158962521395863,-0.0463314488171381,25,-34.2500087600201
0.63,1.83068005751867,5.78531983856479,9.08756572005559,-0.000165914114590718,-0.0111846845799773,-0.0159774322015865,-0.0463146072225418,25,-34.3471000117612
0.64,1.8889875540522,5.87617946814186,9.08596295770623,-0.000171251900841326,-0.0112811925097435,-0.0160557993712939,-0.0462977748005646,25,-34.4370637730044
0.65,1.94820356891598,5.96702350461475,9.08440364728991,-0.000176673232865325,-0.0113759102885215,-0.0161314347106318,-0.0462809514631997,25,-34.5201090492895
0.66,2.00832794829855,6.05785237189867,9.08288672839173,-0.000182178092488537,-0.0114688674160619,-0.0162044169191918,-0.0462641371245786,25,-34.5964394235002
0.67,2.06936054257594,6.14866648357942,9.0814111680753,-0.000187766462502781,-0.0115600928788724,-0.0162748224056912,-0.0462473317009151,25,-34.6662531864684
0.68,2.13130120620974,6.23946624318047,9.07997596010468,-0.000193438326633211,-0.0116496151604554,-0.0163427253571317,-0.0462305351104506,25,-34.7297434652554
0.69,2.19414979764776,6.33025204442238,9.07858012419056,-0.000199193669506725,-0.011737462251292,-0.0164081978057428,-0.0462137472734013,25,-34.787098349053
0.7,2.25790617922724,6.42102427147498,9.07722270525983,-0.000205032476621411,-0.0118236616585798,-0.0164713096937861,-0.0461969681119065,25,-34.8385010126664
0.71,2.32257021708063,6.51178329920245,9.07590277274766,-0.000210954734317011,-0.0119082404157334,-0.0165321289362946,-0.0461801975499788,25,-34.8841298375476
0.72,2.38814178104365,6.60252949340157,9.0746194199114,-0.000216960429746339,-0.0119912250916543,-0.0165907214818202,-0.0461634355134556,25,-34.9241585303631
0.73,2.45462074456582,6.69326321103322,9.07337176316552,-0.00022304955084765,-0.0120726417997769,-0.016647151371257,-0.0461466819299514,25,-34.9587562390858
0.74,2.52200698462323,6.78398480044759,9.07215894143685,-0.000229222086317899,-0.0121525162068985,-0.0167014807948062,-0.0461299367288125,25,-34.9880876666116
0.75,2.59030038163348,6.87469460160298,9.07098011553951,-0.000235478025586888,-0.0122308735417993,-0.016753770147148,-0.0461131998410718,25,-35.0123131819066
0.76,2.65950081937289,6.96539294627867,9.06983446756876,-0.000241817358792247,-0.0123077386036581,-0.0168040780808799,-0.0460964711994059,25,-35.0315889286972
0.77,2.72960818489569,7.0560801582818,9.06872120031323,-0.000248240076755232,-0.0123831357702719,-0.0168524615582812,-0.0460797507380929,25,-35.0460669317213
0.78,2.80062236845534,7.14675655364865,9.06763953668487,-0.000254746170957312,-0.0124570890060824,-0.0168989759014601,-0.0460630383929712,25,-35.0558952005624
0.79,2.87254326342779,7.23742244084031,9.06658871916598,-0.000261335633517518,-0.0125296218700178,-0.0169436748409384,-0.0460463341013998,25,-35.0612178310928
0.8,2.94537076623666,7.32807812093304,9.06556800927291,-0.000268008457170521,-0.0126007575231535,-0.0169866105627257,-0.0460296378022194,25,-35.0621751045555
0.810000000000001,3.01910477628034,7.4187238878034,9.06457668703569,-0.000274764635245425,-0.0126705187361977,-0.0170278337539337,-0.0460129494357152,25,-35.0589035843162
0.820000000000001,3.0937451958609,7.50936002830833,9.06361405049319,-0.000281604161645245,-0.0127389278968076,-0.0170673936469794,-0.0459962689435797,25,-35.0515362103202
0.830000000000001,3.16929193011474,7.59998682246036,9.0626794152033,-0.000288527030827046,-0.0128060070167393,-0.0171053380624251,-0.0459795962688774,25,-35.0402023912908
0.840000000000001,3.24574488694503,7.69060454359804,9.06177211376751,-0.000295533237782727,-0.0128717777388382,-0.0171417134504979,-0.0459629313560101,25,-35.0250280947061
0.850000000000001,3.32310397695578,7.78121345855174,9.06089149536962,-0.000302622778020418,-0.0129362613438733,-0.0171765649313349,-0.0459462741506833,25,-35.0061359345944
0.860000000000001,3.40136911338756,7.87181382780502,9.06003692532801,-0.000309795647546482,-0.0129994787572195,-0.0172099363339943,-0.0459296245998732,25,-34.9836452571875
0.870000000000001,3.48054021205485,7.96240590565162,9.05920778466092,-0.000317051842848091,-0.0130614505553934,-0.0172418702342736,-0.0459129826517949,25,-34.9576722244735
0.880000000000001,3.56061719128485,8.05298994034827,9.05840346966463,-0.000324391360876362,-0.0131221969724455,-0.0172724079913738,-0.0458963482558717,25,-34.9283298956893
0.890000000000001,3.6415999718579,8.14356617426331,9.05762339150383,-0.000331814199030034,-0.0131817379062133,-0.0173015897834461,-0.0458797213627043,25,-34.895728306796
0.900000000000001,3.72348847694933,8.23413484402145,9.05686697581387,-0.000339320355139673,-0.0132400929244391,-0.0173294546420598,-0.045863101924042,25,-34.8599745479782
0.910000000000001,3.80628263207266,8.32469618064459,9.0561336623147,-0.000346909827452369,-0.0132972812707562,-0.017356040485623,-0.0458464898927539,25,-34.8211728392096
0.920000000000001,3.88998236502433,8.41525040968895,9.05542290443577,-0.000354582614616936,-0.0133533218705467,-0.0173813841517933,-0.045829885222801,25,-34.7794246039269
0.930000000000001,3.97458760582966,8.50579775137847,9.05473416895197,-0.000362338715669576,-0.013408233336675,-0.017405521428908,-0.0458132878692094,25,-34.7348285408529
0.940000000000001,4.06009828669023,8.59633842073477,9.05406693562982,-0.000370178130020002,-0.0134620339750994,-0.0174284870864674,-0.0457966977880438,25,-34.6874806940124
0.950000000000001,4.14651434193242,8.68687262770361,9.05342069688403,-0.000378100857438005,-0.0135147417903665,-0.0174503149046995,-0.0457801149363819,25,-34.6374745209797
0.960000000000001,4.23383570795733,8.77740057727805,9.05279495744369,-0.000386106898040442,-0.0135663744909897,-0.017471037703238,-0.0457635392722894,25,-34.5849009593995
0.970000000000001,4.32206232319181,8.86792246961833,9.05218923402815,-0.000394196252278645,-0.0136169494947159,-0.0174906873689386,-0.0457469707547959,25,-34.5298484918225
0.980000000000001,4.41119412804075,8.95843850016865,9.05160305503201,-0.000402368920926226,-0.0136664839336836,-0.0175092948828636,-0.0457304093438712,25,-34.4724032088938
0.990000000000001,4.50123106484044,9.04894885977084,9.05103596021914,-0.000410624905067266,-0.0137149946594743,-0.0175268903464593,-0.0457138550004019,25,-34.4126488709339
1,4.59217307781317,9.13945373477509,9.0504875004253,-0.000418964206084881,-0.0137624982480601,-0.017543503006953,-0.0456973076861698,25,-34.3506669679513
1.01,4.68402011302279,9.22995330714779,9.04995723726923,-0.000427386825650155,-0.0138090110046511,-0.0175591612819927,-0.0456807673638294,25,-34.286536778125
1.02,4.77677211833141,9.3204477545765,9.04944474287181,-0.000435892765711407,-0.0138545489684437,-0.0175738927835544,-0.0456642339968869,25,-34.2203354247926
1.03,4.87042904335715,9.41093725057234,9.04894959958318,-0.000444482028483818,-0.0138991279172737,-0.0175877243411396,-0.0456477075496796,25,-34.1521379319825
1.04,4.96499083943286,9.50142196456951,9.0484713997175,-0.000453154616439365,-0.0139427633721752,-0.0176006820242846,-0.0456311879873555,25,-34.0820172785254
1.05,5.06045745956582,9.59190206202246,9.0480097452951,-0.000461910532297088,-0.013985470601849,-0.0176127911644036,-0.0456146752758542,25,-34.0100444507799
1.06,5.15682885839844,9.68237770450038,9.04756424779186,-0.000470749779013653,-0.0140272646270414,-0.0176240763759864,-0.0455981693818872,25,-33.9362884940077
1.07,5.25410499216984,9.77284904977934,9.04713452789559,-0.000479672359774217,-0.0140681602248369,-0.0176345615771697,-0.0455816702729197,25,-33.8608165624319
1.08,5.3522858186784,9.86331625193203,9.04672021526912,-0.00048867827798358,-0.0141081719328658,-0.0176442700097027,-0.0455651779171523,25,-33.7836939680112
1.09,5.45137129724513,9.95377946141523,9.04632094832003,-0.000497767537257612,-0.0141473140534292,-0.0176532242583244,-0.0455486922835034,25,-33.7049842279624
1.1,5.55136138867798,10.044238825155,9.04593637397669,-0.000506940141414951,-0.014185600657544,-0.0176614462695719,-0.0455322133415923,25,-33.6247491110642
1.11,5.65225605523691,10.1346944866297,9.04556614747053,-0.000516196094468963,-0.0142230455889082,-0.0176689573700361,-0.0455157410617217,25,-33.5430486827712
1.12,5.75405526059981,10.2251465859509,9.04520993212425,-0.000525535400619946,-0.01425966246779,-0.0176757782840821,-0.0454992754148623,25,-33.45994134917
1.13,5.85675896982928,10.3155952599424,9.04486739914596,-0.000534958064247593,-0.0142954646948422,-0.0176819291510509,-0.0454828163726363,25,-33.3754838998067
1.14,5.96036714934007,10.4060406422167,9.0445382274288,-0.000544464089903671,-0.0143304654548426,-0.0176874295419581,-0.0454663639073018,25,-33.2897315494141
1.15,6.06487976686741,10.4964828632503,9.04422210335621,-0.000554053482304947,-0.0143646777203632,-0.0176922984757046,-0.0454499179917386,25,-33.2027379785674
1.16,6.17029679143594,10.5869220504564,9.0439187206124,-0.000563726246326324,-0.0143981142553695,-0.0176965544348144,-0.0454334785994323,25,-33.1145553732954
1.17,6.2766181933295,10.6773583282564,9.04362777999807,-0.000573482386994192,-0.0144307876187517,-0.0177002153807139,-0.045417045704461,25,-33.0252344636754
1.18,6.38384394406153,10.7677918181489,9.04334898925104,-0.000583321909479993,-0.0144627101677885,-0.017703298768566,-0.0454006192814805,25,-32.9348245614358
1.19,6.49197401634616,10.8582226387776,9.04308206287187,-0.000593244819093978,-0.0144938940615469,-0.0177058215616739,-0.0453841993057113,25,-32.8433735965943
1.2,6.60100838407004,10.9486509059971,9.04282672195408,-0.000603251121279165,-0.0145243512642165,-0.0177078002454649,-0.0453677857529252,25,-32.7509281531546
1.21,6.71094702226471,11.0390767329373,9.04258269401908,-0.00061334082160548,-0.0145540935483837,-0.0177092508410703,-0.0453513785994321,25,-32.6575335038881
1.22,6.82178990707972,11.1295002300659,9.04234971285542,-0.000623513925764083,-0.0145831324982426,-0.0177101889185104,-0.0453349778220677,25,-32.5632336442218
1.23,6.9335370157563,11.2199215052495,9.04212751836251,-0.00063377043956187,-0.0146114795127483,-0.017710629609498,-0.045318583398181,25,-32.468071325258
1.24,7.04618832660162,11.3103406638135,9.04191585639837,-0.000644110368916146,-0.0146391458087111,-0.0177105876198722,-0.0453021953056226,25,-32.3720880859464
1.25,7.15974381896368,11.4007578085998,9.04171447863166,-0.000654533719849461,-0.0146661424238332,-0.0177100772416721,-0.0452858135227327,25,-32.2753242844314
1.26,7.2742034732068,11.4911730400238,9.04152314239748,-0.00066504049848461,-0.0146924802196912,-0.0177091123648623,-0.0452694380283299,25,-32.1778191285968
1.27,7.38956727068756,11.5815864561293,9.04134161055714,-0.000675630711039781,-0.0147181698846621,-0.0177077064887203,-0.0452530688017001,25,-32.0796107058265
1.28,7.50583519373143,11.671998152643,9.04116965136163,-0.000686304363823866,-0.014743221936798,-0.0177058727328956,-0.0452367058225856,25,-31.9807360120038
1.29,7.62300722560977,11.7624082230261,9.04100703831871,-0.0006970614632319,-0.0147676467266467,-0.0177036238481502,-0.0452203490711748,25,-31.8812309797683
1.3,7.74108335051754,11.8528167585268,9.04085355006357,-0.000707902015740658,-0.0147914544400227,-0.0177009722267908,-0.0452039985280914,25,-31.7811305060487
1.31,7.86006355355132,11.9432238482291,9.04070897023283,-0.000718826027904377,-0.0148146551007275,-0.0176979299128005,-0.0451876541743849,25,-31.680468478892
1.32,7.97994782068797,12.0336295791025,9.04057308734201,-0.000729833506350612,-0.014837258573221,-0.0176945086116799,-0.0451713159915205,25,-31.5792778036061
1.33,8.10073613876373,12.1240340360492,9.04044569466607,-0.000740924457776226,-0.0148592745652448,-0.0176907197000056,-0.0451549839613698,25,-31.477590428234
1.34,8.22242849545373,12.2144373019504,9.04032659012326,-0.000752098888943497,-0.0148807126303994,-0.0176865742347152,-0.0451386580662013,25,-31.3754373683773
1.35,8.34502487925204,12.304839457712,9.04021557616188,-0.00076335680667635,-0.0149015821706744,-0.0176820829621254,-0.0451223382886711,25,-31.272848731385
1.36,8.46852527945214,12.3952405823085,9.04011245965012,-0.000774698217856698,-0.0149218924389345,-0.017677256326693,-0.0451060246118148,25,-31.1698537399254
1.37,8.59292968612782,12.4856407528262,9.04001705176873,-0.000786123129420908,-0.0149416525413609,-0.0176721044795244,-0.045089717019038,25,-31.0664807549556
1.38,8.71823809011448,12.5760400445053,9.03992916790653,-0.000797631548356363,-0.0149608714398502,-0.0176666372866422,-0.0450734154941085,25,-30.9627572981053
1.39,8.84445048299091,12.6664385307809,9.03984862755858,-0.000809223481698139,-0.0149795579543701,-0.0176608643370163,-0.0450571200211475,25,-30.8587100734896
1.4,8.97156685706143,12.7568362833232,9.03977525422712,-0.000820898936525783,-0.0149977207652745,-0.0176547949503644,-0.0450408305846224,25,-30.754364988966
1.41,9.09958720533843,12.8472333720764,9.03970887532495,-0.000832657919960184,-0.0150153684155778,-0.0176484381847314,-0.0450245471693382,25,-30.6497471768493
1.42,9.22851152152529,12.9376298652972,9.03964932208144,-0.000844500439160547,-0.0150325093131892,-0.0176418028438521,-0.0450082697604301,25,-30.544881014099
1.43,9.35833979999974,13.0280258295917,9.0395964294509,-0.000856426501321462,-0.015049151733108,-0.0176348974843039,-0.0449919983433564,25,-30.4397901419927
1.44,9.48907203579745,13.118421329952,9.03955003602334,-0.000868436113670053,-0.0150653038195813,-0.0176277304224567,-0.0449757329038906,25,-30.3344974852991
1.45,9.62070822459617,13.2088164297913,9.03950998393754,-0.000880529283463225,-0.0150809735882234,-0.0176203097412242,-0.044959473428115,25,-30.2290252709621
1.46,9.75324836270002,13.2992111909793,9.03947611879636,-0.000892706017984992,-0.0150961689280992,-0.0176126432966242,-0.0449432199024132,25,-30.1233950463113
1.47,9.88669244702429,13.3896056738751,9.03944828958423,-0.000904966324543887,-0.0151108976037716,-0.0176047387241511,-0.0449269723134637,25,-30.0176276968082
1.48,10.0210404750805,13.479999937361,9.03942634858673,-0.00091731021047045,-0.0151251672573126,-0.0175966034449692,-0.0449107306482331,25,-29.9117434633424
1.49,10.1562924449617,13.5703940388741,9.03941015131232,-0.000929737683114797,-0.0151389854102815,-0.0175882446719289,-0.0448944948939699,25,-29.8057619590876
1.5,10.2924483553282,13.6607880344383,9.03939955641591,-0.000942248749844262,-0.0151523594656677,-0.0175796694154126,-0.0448782650381978,25,-29.6997021859301
1.51,10.4295082053939,13.7511819786945,9.03939442562458,-0.000954843418041112,-0.0151652967098012,-0.0175708844890151,-0.0448620410687103,25,-29.5935825504804
1.52,10.567471994912,13.8415759249312,9.03939462366504,-0.000967521695100329,-0.0151778043142297,-0.0175618965150629,-0.0448458229735638,25,-29.4874208796779
1.53,10.7063397241622,13.9319699251131,9.03940001819302,-0.000980283588427469,-0.0151898893375646,-0.0175527119299771,-0.0448296107410725,25,-29.3812344360004
1.54,10.8461113939373,14.0223640299104,9.0394104797244,-0.000993129105436573,-0.0152015587272947,-0.0175433369894845,-0.0448134043598024,25,-29.2750399322876
1.55,10.9867870055305,14.112758288726,9.03942588156814,-0.00100605825354816,-0.01521281932157,-0.0175337777736817,-0.0447972038185657,25,-29.1688535461887
1.56,11.1283665607228,14.2031527497237,9.03944609976089,-0.00101907104018726,-0.0152236778509542,-0.0175240401919552,-0.0447810091064154,25,-29.0626909342444
1.57,11.2708500617707,14.2935474598537,9.0394710130032,-0.00103216747278153,-0.0152341409401489,-0.0175141299877634,-0.04476482021264,25,-28.9565672456117
1.58,11.4142375113943,14.3839424648797,9.03950050259743,-0.00104534755875942,-0.0152442151096877,-0.0175040527432824,-0.0447486371267584,25,-28.8504971354413
1.59,11.5585289127657,14.4743378094035,9.03953445238719,-0.00105861130554838,-0.015253906777602,-0.017493813883922,-0.0447324598385149,25,-28.7444947779161
1.6,11.7037242694972,14.5647335368905,9.03957274869823,-0.00107195872057314,-0.0152632222610593,-0.0174834186827128,-0.0447162883378738,25,-28.6385738789602
1.61,11.8498235856301,14.6551296896933,9.03961528028095,-0.00108538981125407,-0.015272167777973,-0.0174728722645703,-0.0447001226150152,25,-28.5327476886258
1.62,11.996826865624,14.7455263090759,9.03966193825422,-0.00109890458500549,-0.0152807494485866,-0.0174621796104392,-0.0446839626603299,25,-28.4270290131667
1.63,12.1447341143455,14.8359234352364,9.03971261605069,-0.00111250304923417,-0.01528897329703,-0.0174513455613195,-0.0446678084644148,25,-28.3214302268071
1.64,12.2935453370584,14.92632110733,9.03976720936346,-0.00112618521133777,-0.0152968452528512,-0.0174403748221807,-0.0446516600180688,25,-28.2159632832122
1.65,12.4432605394125,15.0167193634909,9.039825616094,-0.0011399510787034,-0.015304371152521,-0.0174292719657644,-0.0446355173122877,25,-28.1106397266687
1.66,12.5938797274342,15.107118240854,9.03988773630147,-0.00115380065870613,-0.0153115567409142,-0.0174180414362812,-0.0446193803382607,25,-28.0054707029835
1.67,12.7454029075163,15.1975177755755,9.03995347215325,-0.00116773395870767,-0.015318407672765,-0.0174066875530021,-0.0446032490873655,25,-27.9004669701063
1.68,12.8978300864085,15.2879180028543,9.04002272787667,-0.00118175098605499,-0.0153249295140989,-0.0173952145137502,-0.0445871235511649,25,-27.7956389084841
1.69,13.0511612712075,15.3783189569514,9.04009540971202,-0.00119585174807904,-0.0153311277436408,-0.0173836263982932,-0.0445710037214022,25,-27.6909965311538
1.7,13.2053964693483,15.46872067121,9.04017142586659,-0.00121003625209348,-0.0153370077541996,-0.0173719271716411,-0.0445548895899976,25,-27.5865494935807
1.71,13.3605356885948,15.5591231780747,9.04025068647,-0.00122430450539345,-0.0153425748540301,-0.0173601206872511,-0.0445387811490443,25,-27.4823071032474
1.72,13.5165789370307,15.6495265091101,9.04033310353049,-0.00123865651525443,-0.0153478342681727,-0.0173482106901423,-0.0445226783908049,25,-27.3782783290015
1.73,13.6735262230513,15.739930695019,9.04041859089238,-0.00125309228893102,-0.0153527911397708,-0.0173362008199232,-0.0445065813077076,25,-27.274471810167
1.74,13.8313775553547,15.8303357656609,9.04050706419453,-0.00126761183365591,-0.015357450531366,-0.0173240946137337,-0.0444904898923427,25,-27.1708958654255
