t,x,xdot,xddot,drag_aero,drag_hover,drag_ski,drag_brake,aerodrag_contribution,hoverdrag_contribution,skidrag_contribution,brakedrag_contribution,brakegap,Tload_brakes
1.35,1.7878725,2.6487,1.962,-0.00137560274765941,-0.00714839038865092,-0.0503083224549005,-0.0118359405357313,1.946563878962,10.1154192567172,71.1894211235822,16.7485957407387,25,0.0405591369058879
1.36,1.8144576,2.66832,1.962,-0.00139621074159572,-0.00718953265058258,-0.0503043744126775,-0.0118910564727457,1.97257357743151,10.1574079887195,71.0702738773241,16.7997445565249,25,0.0404922646990604
1.37,1.8412389,2.68794000000001,1.962,-0.0014169719548178,-0.00723052109867739,-0.0503004266802846,-0.0119458074412945,1.9987268426705,10.1990985476351,70.9518721678522,16.8503024418422,25,0.0404259098471934
1.38,1.8682164,2.70756000000001,1.962,-0.00143788638732565,-0.0072713562603821,-0.0502964792576976,-0.0120001956824711,2.02502331660757,10.2404933382955,70.8342078608463,16.9002754842506,25,0.0403600697337514
1.39,1.8953901,2.72718000000001,1.962,-0.00145895403911928,-0.00731203866134701,-0.0502925321448922,-0.0120542234236588,2.05146264417778,10.2815947345348,70.7172729297482,16.9496696915392,25,0.0402947417471689
1.4,1.92276,2.74680000000001,1.962,-0.00148017491019867,-0.00735256882543208,-0.0502885853418441,-0.0121078928786147,2.07804447325166,10.3224050797083,70.6010594540051,16.9984909930349,25,0.0402299232810596
1.41,1.9503261,2.76642000000001,1.962,-0.00150154900056384,-0.00739294727471309,-0.0502846388485289,-0.0121612062475531,2.1047684545657,10.3629266872013,70.4855596173482,17.0467452408848,25,0.0401656117344177
1.42,1.9780884,2.78604000000001,1.962,-0.00152307631021478,-0.00743317452948766,-0.0502806926649223,-0.0122141657172282,2.13163424165424,10.4031618409281,70.3707657061036,17.0944382113141,25,0.0401018045118112
1.43,2.0060469,2.80566000000001,1.962,-0.0015447568391515,-0.00747325110828137,-0.0502767467910001,-0.0122667734610167,2.15864149078272,10.4431127958204,70.256670107538,17.1415756058589,25,0.0400384990235683
1.44,2.0342016,2.82528000000001,1.962,-0.00156659058737398,-0.00751317752785378,-0.0502728012267379,-0.0123190316389997,2.18578986088233,10.4827817783073,70.1432653082347,17.1881630525757,25,0.0399756926859569
1.45,2.0625525,2.84490000000001,1.962,-0.00158857755488224,-0.00755295430320446,-0.0502688559721114,-0.0123709423980441,2.2130790134859,10.522170986785,70.0305438925026,17.2342061072264,25,0.0399133829213566
1.46,2.0910996,2.86452000000001,1.962,-0.00161071774167627,-0.007592581947579,-0.0502649110270964,-0.0124225078718832,2.24050861266515,10.561282592078,69.918498540815,17.2797102544419,25,0.0398515671584246
1.47,2.1198429,2.88414000000001,1.962,-0.00163301114775607,-0.00763206097247499,-0.0502609663916685,-0.0124737301811975,2.26807832496916,10.6001187378908,69.8071220282785,17.3246809088616,25,0.0397902428322547
1.48,2.1487824,2.90376000000001,1.962,-0.00165545777312164,-0.00767139188764799,-0.0502570220658035,-0.0125246114336944,2.29578781936411,10.6386815412517,69.6964072231319,17.3691234162523,25,0.0397294073845309
1.49,2.1779181,2.92338000000001,1.962,-0.00167805761777298,-0.00771057520111745,-0.050253078049477,-0.0125751537241874,2.32363676717416,10.6769730929476,69.5863470852732,17.4130430546051,25,0.039669058263674
1.5,2.20725,2.94300000000001,1.962,-0.0017008106817101,-0.00774961141917265,-0.0502491343426647,-0.0126253591346756,2.35162484202361,10.7149954579498,69.4769346648151,17.4564450352115,25,0.0396091929249835
1.51,2.23664447179072,2.93589435814441,-0.710564185559452,-0.00172371696493299,-0.00778850104637862,-0.0502451909453424,-0.0126752297344216,2.37975171978011,10.7527506758334,69.3681631006673,17.4993345037191,25,0.0396308182303063
1.52,2.26596790628044,2.92879253979898,-0.710181834543015,-0.00171540345534554,-0.00777443355437005,-0.050246619062965,-0.0126572069796145,2.36954918845091,10.739107853617,69.4074825674567,17.4838603904754,25,0.0396524950895489
1.53,2.29522034171494,2.92169454710062,-0.709799269836432,-0.00170711449957327,-0.00776035446243008,-0.0502480464526833,-0.0126391502159385,2.35937031108428,10.7254375302446,69.4468642964955,17.4683278621756,25,0.0396742235143943
1.54,2.32440181636139,2.9146003821902,-0.709416491042192,-0.00169885006767707,-0.00774626378192525,-0.0502494731140034,-0.0126210594219389,2.34921507666516,10.7117396705918,69.4863084623522,17.4527367903908,25,0.0396960035162245
1.55,2.35351236850841,2.90751004721255,-0.709033497764572,-0.00169061012971579,-0.00773216152428402,-0.0502508990464306,-0.0126029345762844,2.33908347416595,10.6980142394362,69.5258152399969,17.4370870464009,25,0.0397178351061183
1.56,2.38255203646605,2.90042354431645,-0.708650289609647,-0.00168239465574615,-0.00771804770099688,-0.0502523242494695,-0.0125847756577678,2.32897549254667,10.6842612014575,69.5653848048021,17.4213785011938,25,0.039739718294851
1.57,2.41152085856591,2.8933408756546,-0.708266866185297,-0.00167420361582271,-0.00770392232361644,-0.0502537487226238,-0.0125665826453067,2.31889112075504,10.6704805212369,69.6050173325436,17.4056110254644,25,0.039761653092892
1.58,2.4404188731611,2.88626204338359,-0.707883227101208,-0.00166603697999786,-0.00768978540375748,-0.0502551724653964,-0.0125483555179439,2.30883034772659,10.6566721632572,69.6447129994016,17.3897844896147,25,0.0397836395104043
1.59,2.46924611862634,2.8791870496639,-0.707499371968883,-0.00165789471832172,-0.00767563695309702,-0.0502565954772893,-0.0125300942548478,2.2987931623848,10.6428360919016,69.6844719819613,17.3738987637523,25,0.0398056775572427
1.6,2.49800263335795,2.87211589665988,-0.707115300401646,-0.00164977680084213,-0.00766147698337442,-0.050258017757804,-0.0125117988353134,2.28877955364118,10.6289722714545,69.7242944572141,17.3579537176903,25,0.0398277672429528
1.61,2.52668845577395,2.86504858653974,-0.706731012014646,-0.00164168319760461,-0.00764730550639145,-0.0502594393064408,-0.0124934692387624,2.27878951039543,10.6150806661001,69.7641806025582,17.3419492209463,25,0.0398499085767693
1.62,2.55530362431403,2.85798512147549,-0.706346506424866,-0.0016336138786523,-0.00763312253401235,-0.0502608601226996,-0.0124751054447443,2.2688230215355,10.6011612399227,69.8041305957999,17.3258851427419,25,0.0398721015676147
1.63,2.58384817743962,2.85092550364298,-0.705961783251126,-0.00162556881402594,-0.00761892807816391,-0.0502622802060792,-0.0124567074329364,2.25888007593775,10.5872139569063,69.8441446151541,17.3097613520018,25,0.0398943462240983
1.64,2.61232215363394,2.84386973522184,-0.705576842114093,-0.00161754797376381,-0.00760472215083556,-0.0502636995560779,-0.0124382751831447,2.24896066246702,10.573238780934,69.8842228392455,17.2935777173535,25,0.0399166425545144
1.65,2.64072559140203,2.83681781839547,-0.705191682636281,-0.00160955132790168,-0.0075905047640794,-0.0502651181721929,-0.0124198086753042,2.23906476997679,10.5592356757879,69.9243654471093,17.277334107126,25,0.0399389905668412
1.66,2.66905852927076,2.82976975535105,-0.704806304442061,-0.00160157884647282,-0.00757627593001034,-0.0502665360539208,-0.0124013078894799,2.22919238730928,10.5452046051485,69.9645726181923,17.2610303893499,25,0.0399613902687394
1.67,2.69732100578892,2.82272554827948,-0.704420707157667,-0.00159363049950788,-0.00756203566080609,-0.0502679532007575,-0.0123827728058671,2.21934350329556,10.5311455325949,70.0048445323537,17.2446664317559,25,0.0399838416675508
1.68,2.72551305952719,2.81568519937536,-0.704034890411201,-0.00158570625703493,-0.00754778396870732,-0.0502693696121981,-0.0123642034047917,2.20951810675564,10.5170584216036,70.045181369866,17.2282421017748,25,0.0400063447702969
1.69,2.75363472907825,2.80864871083704,-0.703648853832636,-0.00157780608907937,-0.00753352086601764,-0.0502707852877367,-0.0123455996667112,2.19971618649864,10.502943235549,70.0855833114162,17.2117572665362,25,0.0400288995836776
1.7,2.78168605305677,2.8016160848665,-0.703262597053827,-0.00156992996566391,-0.00751924636510374,-0.050272200226867,-0.0123269615722152,2.18993773132288,10.4887999377026,70.1260505381062,17.1952117928683,25,0.0400515061140696
1.71,2.80966707009945,2.79458732366941,-0.702876119708515,-0.00156207785680851,-0.00750496047839544,-0.0502736144290816,-0.0123082891020258,2.18018273001598,10.4746284912328,70.1665832314542,17.178605547297,25,0.0400741643675255
1.72,2.83757781886507,2.78756242945509,-0.702489421432329,-0.00155424973253037,-0.00749066321838576,-0.0502750278938727,-0.0122895822369981,2.170451171355,10.4604288592042,70.2071815733955,17.1619383960452,25,0.040096874349772
1.73,2.86541833803453,2.78054140443646,-0.7021025018628,-0.00154644556284389,-0.00747635459763094,-0.0502764406207314,-0.0122708409581209,2.16074304410656,10.4462010045781,70.2478457462833,17.1452102050321,25,0.0401196360662084
1.74,2.89318866631086,2.77352425083007,-0.701715360639358,-0.0015386653177606,-0.00746203462875062,-0.0502778526091483,-0.0122520652465176,2.15105833702692,10.4319448902111,70.2885759328896,17.1284208398724,25,0.0401424495219057
1.75,2.92088884241929,2.76651097085604,-0.701327997403344,-0.00153090896728914,-0.00744770332442779,-0.0502792638586132,-0.012233255083446,2.14139703886216,10.4176604788555,70.3293723164065,17.1115701658759,25,0.0401653147216049
1.76,2.94851890510726,2.75950156673806,-0.700940411798013,-0.00152317648143526,-0.00743336069740893,-0.050280674368615,-0.0122144104502995,2.13175913834823,10.4033477331587,70.3702350804468,17.0946580480463,25,0.0401882316697156
1.77,2.97607889314447,2.75249604070337,-0.700552603468542,-0.0015154678302017,-0.00741900676050406,-0.0502820841386421,-0.0121955313286075,2.12214462421112,10.3890066156628,70.4111644090449,17.0776843510812,25,0.0402112003703147
1.78,3.0035688453229,2.74549439498275,-0.700164572062034,-0.00150778298358825,-0.00740464152658677,-0.050283493168182,-0.0121766177000358,2.11255348516695,10.3746370888044,70.452160486658,17.0606489393707,25,0.0402342208271447
1.79,3.03098880045687,2.73849663181047,-0.699776317227524,-0.00150012191159163,-0.00739026500859437,-0.0502849014567217,-0.0121576695463873,2.10298570992209,10.360239114914,70.4932234981669,17.043551676997,25,0.0402572930436128
1.8,3.05833879738304,2.73150275342431,-0.699387838615987,-0.00149248458420552,-0.00737587721952787,-0.0502863090037471,-0.0121386868496028,2.09344128717332,10.345812656216,70.5343536288769,17.0263924277338,25,0.0402804170227892
1.81,3.08561887496049,2.72451276206551,-0.69899913588034,-0.00148487097142047,-0.00736147817245207,-0.0502877158087437,-0.012119669591761,2.08392020560786,10.331357674828,70.5755510645189,17.0091710550453,25,0.0403035927674054
1.82,3.11282907207071,2.71752665997876,-0.698610208675454,-0.00147728104322389,-0.00734706788049567,-0.0502891218711961,-0.0121006177550796,2.0744224539036,10.3168741327606,70.6168159912502,16.9918874220856,25,0.0403268202798534
1.83,3.13996942761767,2.71054444941218,-0.698221056658151,-0.00146971476960005,-0.00733264635685126,-0.0502905271905884,-0.0120815313219155,2.06494802072912,10.302361991917,70.6581485956555,16.9745413916983,25,0.0403500995621838
1.84,3.16703998052781,2.7035661326173,-0.69783167948722,-0.00146217212052996,-0.00731821361477544,-0.0502919317664038,-0.0120624102747658,2.05549689474389,10.2878212140929,70.6995490647479,16.9571328264152,25,0.0403734306161044
1.85,3.19404076975015,2.69659171184907,-0.697442076823414,-0.00145465306599143,-0.00730376966758887,-0.0502933355981249,-0.0120432545962677,2.04606906459832,10.2732517609757,70.7410175859699,16.9396615884561,25,0.0403968134429793
1.86,3.22097183425622,2.68962118936577,-0.697052248329463,-0.00144715757595897,-0.00728931452867632,-0.0502947386852334,-0.0120240642691999,2.03666451893395,10.2586535941444,70.782554347194,16.9221275397277,25,0.0404202480438265
1.87,3.24783321304019,2.68265456742907,-0.696662193670074,-0.00143968562040379,-0.00727484821148671,-0.0502961410272106,-0.0120048392764824,2.02728324638349,10.2440266750692,70.8241595367243,16.904530541823,25,0.0404437344193175
1.88,3.27462494511886,2.67569184830395,-0.696271912511942,-0.00143223716929374,-0.00726037072953325,-0.050297542623537,-0.0119855796011775,2.01792523557104,10.2293709651112,70.8658333432968,16.8868704560209,25,0.040467272569775
1.89,3.30134706953167,2.66873303425872,-0.69588140452375,-0.00142481219259331,-0.00724588209639341,-0.0502989434736922,-0.0119662852264903,2.00859047511211,10.214686425522,70.9075759560809,16.869147143285,25,0.040490862495172
1.9,3.32799962534079,2.66177812756496,-0.695490669376182,-0.00141741066026359,-0.00723138232570904,-0.0503003435771555,-0.0119469561357692,1.99927895361381,10.1999730174432,70.94938756468,16.851360464263,25,0.0405145041951303
1.91,3.3545826516311,2.65482713049754,-0.695099706741924,-0.00141003254226221,-0.0072168714311864,-0.0503017429334051,-0.0119275923125065,1.98999065967496,10.1852307019062,70.9912683591328,16.833510279286,25,0.0405381976689186
1.92,3.38109618751026,2.64788004533458,-0.69470851629567,-0.00140267780854335,-0.00720234942659623,-0.050303141541919,-0.011908193740339,1.98072558188617,10.1704594398319,71.0332185299138,16.8155964483681,25,0.0405619429154516
1.93,3.40754027210872,2.64093687435744,-0.694317097714129,-0.00139534642905765,-0.00718781632577382,-0.050304539402174,-0.0118887604030485,1.97148370883003,10.15565919203,71.0752382679348,16.7976188312051,25,0.0405857399332883
1.94,3.43391494457976,2.63399761985068,-0.693925450676033,-0.00138803837375227,-0.00717327214261904,-0.0503059365136466,-0.0118692922845623,1.96226502908117,10.1408299191992,71.1173277645455,16.7795772871742,25,0.0406095887206303
1.95,3.46022024409953,2.62706228410206,-0.693533574862137,-0.00138075361257076,-0.00715871689109641,-0.0503073328758127,-0.0118497893689541,1.95306953120643,10.125971581926,71.1594872115347,16.7614716753328,25,0.0406334892753209
1.96,3.48645620986705,2.6201308694025,-0.693141469955233,-0.0013734921154531,-0.00714415058523519,-0.0503087284881471,-0.0118302516404442,1.94389720376494,10.1110841406854,71.2017168011313,16.7433018544184,25,0.040657441594843
1.97,3.51262288110429,2.6132033780461,-0.692749135640147,-0.00136625385233566,-0.00712957323912936,-0.0503101233501244,-0.0118106790834001,1.93474803530827,10.0961675558395,71.2440167260048,16.7250676828474,25,0.040681445676318
1.98,3.53872029705618,2.60627981233007,-0.692356571603752,-0.00135903879315112,-0.00711498486693776,-0.0503115174612183,-0.0117910716823373,1.92562201438057,10.0812217876378,71.2863871792672,16.7067690187145,25,0.0407055015165044
1.99,3.5647484969906,2.59936017455472,-0.691963777534971,-0.0013518469078285,-0.0071003854828841,-0.0503129108209019,-0.0117714294219198,1.91651912951865,10.0662467962165,71.328828354473,16.6884057197918,25,0.0407296091117958
2,3.59070752019849,2.59244446702347,-0.691570753124783,-0.00134467816629313,-0.007085775101257,-0.0503143034286477,-0.0117517522869604,1.90743936925214,10.0512425415985,71.371340445621,16.6699776435284,25,0.04075376845822
2.01,3.61659740599382,2.58553269204281,-0.691177498066226,-0.00133753253846657,-0.00707115373641009,-0.0503156952839275,-0.0117320402624217,1.89838272210358,10.0362089836924,71.4139236471547,16.6514846470493,25,0.0407779795514373
2.02,3.64241819371365,2.57862485192226,-0.69078401205441,-0.00133040999426663,-0.00705652140276203,-0.0503170863862126,-0.0117122933334162,1.88934917658859,10.0211460822928,71.4565781539638,16.6329265871548,25,0.0408022423867388
2.03,3.66816992271813,2.5717209489744,-0.690390294786515,-0.00132331050360732,-0.00704187811479657,-0.0503184767349735,-0.0116925114852072,1.88033872121595,10.0060537970795,71.4993041613846,16.61430332032,25,0.040826556959045
2.04,3.69385263239058,2.56482098551478,-0.689996345961803,-0.00131623403639884,-0.00702722388706262,-0.0503198663296801,-0.0116726947032094,1.87135134448776,9.99093208761724,71.5421018652016,16.5956147026934,25,0.0408509232629046
2.05,3.71946636213746,2.55792496386196,-0.68960216528162,-0.00130918056254754,-0.00701255873417425,-0.0503212551698018,-0.0116528429729892,1.86238703489954,9.9757809133554,71.5849714616482,16.5768605900969,25,0.0408753412924926
2.06,3.74501115138846,2.55103288633747,-0.689207752449402,-0.00130215005195589,-0.00699788267081082,-0.0503226432548072,-0.0116329562802653,1.85344578094036,9.96060023362751,71.6279131474077,16.5580408380244,25,0.0408998110416089
2.07,3.77048703959647,2.54414475526576,-0.688813107170685,-0.00129514247452248,-0.00698319571171695,-0.0503240305841645,-0.0116130346109095,1.84452757109297,9.94539000765094,71.6709271196145,16.5391553016416,25,0.0409243325036768
2.08,3.79589406623767,2.53726057297423,-0.688418229153104,-0.00128815780014194,-0.00696849787170264,-0.0503254171573411,-0.0115930779509473,1.83563239383396,9.93015019452651,71.7140135758548,16.5202038357848,25,0.0409489056717416
2.09,3.82123227081151,2.53038034179317,-0.688023118106405,-0.001281195998705,-0.00695378916564327,-0.0503268029738038,-0.0115730862865578,1.8267602376338,9.91488075323809,71.7571727141678,16.5011862949603,25,0.0409735305384688
2.1,3.84650169284075,2.52350406405574,-0.687627773742447,-0.00127425704009838,-0.00693906960847966,-0.0503281880330191,-0.0115530596040754,1.81791109095706,9.89958164265223,71.8004047330469,16.4821025333438,25,0.0409982070961429
2.11,3.87170237187152,2.51663174209799,-0.687232195775211,-0.0012673408942048,-0.00692433921521815,-0.0503295723344524,-0.0115329978899891,1.80908494226248,9.8842528215178,71.8437098314403,16.4629524047794,25,0.0410229353366655
2.12,3.89683434747331,2.50976337825878,-0.686836383920802,-0.00126044753090299,-0.00690959800093058,-0.0503309558775689,-0.0115129011309442,1.8002817800031,9.86889424846559,71.8870882087523,16.443735762779,25,0.041047715251554
2.13,3.921897659239,2.50289897487981,-0.686440337897457,-0.00125357692006761,-0.00689484598075442,-0.0503323386618331,-0.0114927693137421,1.79150159262644,9.8535058820079,71.9305400648444,16.4244524605213,25,0.0410725468319402
2.14,3.94689234678493,2.49603853430555,-0.686044057425553,-0.00124672903156924,-0.00688008316989274,-0.0503337206867089,-0.011472602425341,1.78274436857453,9.83808768053821,71.9740656000358,16.4051023508514,25,0.0410974300685683
2.15,3.97181844975087,2.48918205888328,-0.685647542227606,-0.0012399038352744,-0.00686530958361432,-0.0503351019516596,-0.011452400452857,1.77401009628415,9.82263960233078,72.0176650151054,16.3856852862797,25,0.0411223649517937
2.16,3.9966760078001,2.48232955096299,-0.685250792028287,-0.00123310130104547,-0.00685052523725365,-0.050336482456148,-0.0114321633835638,1.76529876418687,9.8071616055402,72.0613385112918,16.3662011189811,25,0.0411473514715813
2.17,4.0214650606194,2.47548101289745,-0.684853806554416,-0.00122632139874071,-0.00683573014621098,-0.0503378621996361,-0.0114118912048939,1.75661036070922,9.79165364820112,72.1050862902949,16.3466497007948,25,0.0411723896175041
2.18,4.0461856479191,2.4686364470421,-0.684456585534978,-0.0012195640982142,-0.00682092432595239,-0.0503392411815857,-0.0113915839044391,1.74794487427281,9.77611568822775,72.1489085542767,16.3270308832227,25,0.0411974793787413
2.19,4.07083780943309,2.46179585575509,-0.684059128701122,-0.00121282936931587,-0.00680610779200981,-0.0503406194014578,-0.0113712414699507,1.73930229329445,9.76054768341355,72.1928055058628,16.3073445174292,25,0.0412226207440772
2.2,4.09542158491885,2.45495924139723,-0.683661435786171,-0.00120611718189142,-0.00679128055998107,-0.0503419968587128,-0.0113508638893404,1.73068260618631,9.74494959143079,72.2367773481428,16.2875904542401,25,0.0412478137018993
2.21,4.11993701415749,2.44812660633197,-0.683263506525625,-0.00119942750578236,-0.00677644264552994,-0.0503433735528106,-0.0113304511506809,1.722085801356,9.72932136983019,72.2808242846715,16.2677685441423,25,0.0412730582401965
2.22,4.14438413695378,2.4412979529254,-0.682865340657169,-0.00119276031082592,-0.00676159406438618,-0.0503447494832108,-0.011310003242206,1.71351186720674,9.71366297604052,72.3249465194705,16.2478786372822,25,0.0412983543465581
2.23,4.16876299313614,2.43447328354619,-0.682466937920677,-0.00118611556685511,-0.00674673483234555,-0.050346124649372,-0.0112895201523118,1.70496079213746,9.6979743673682,72.3691442570285,16.2279205834659,25,0.041323702008172
2.24,4.1930736225567,2.42765260056561,-0.682068298058216,-0.00117949324369863,-0.0067318649652699,-0.0503474990507526,-0.0112690018695567,1.69643256454297,9.68225550099693,72.4134177023027,16.2078942321574,25,0.0413491012118226
2.25,4.21731606509131,2.42083590635747,-0.681669420814059,-0.0011728933111809,-0.00671698447908717,-0.0503488726868104,-0.0112484483826625,1.68792717281405,9.66650633398725,72.45776706072,16.1877994324787,25,0.0413745519438899
2.26,4.24149036063959,2.41402320329812,-0.681270305934681,-0.001166315739122,-0.00670209338979144,-0.0503502455570025,-0.0112278596805143,1.67944460533758,9.6507268232762,72.5021925381777,16.1676360332085,25,0.0414000541903477
2.27,4.26559654912492,2.40721449376643,-0.680870953168772,-0.0011597604973377,-0.00668719171344297,-0.0503516176607857,-0.0112072357521617,1.67098485049673,9.63491692567688,72.5466943410448,16.1474038827816,25,0.0414256079367616
2.28,4.28963467049447,2.40040978014376,-0.68047136226724,-0.0011532275556394,-0.00667227946616823,-0.050352988997616,-0.0111865765868189,1.662547896671,9.61907659787809,72.5912726761631,16.1271028292878,25,0.0414512131682879
2.29,4.31360476471925,2.39360906481393,-0.680071532983216,-0.00114671688383412,-0.00665735666415995,-0.0503543595669493,-0.0111658821738656,1.65413373223643,9.60320579644389,72.6359277508479,16.1067327204718,25,0.0414768698696718
2.29999999999999,4.33750687179414,2.38681235016321,-0.679671465072063,-0.00114022845172452,-0.00664242332367715,-0.0503557293682406,-0.0111451525028473,1.64574234556568,9.58730447781326,72.6806597728896,16.0862934037315,25,0.0415025780252456
2.30999999999999,4.36134103173786,2.38001963858029,-0.679271158291377,-0.00113376222910883,-0.00662747946104518,-0.0503570984009446,-0.011124387563476,1.63737372502818,9.57137259829962,72.7254689505544,16.0657847261178,25,0.0415283376189272
2.31999999999999,4.38510728459304,2.37323093245628,-0.678870612400995,-0.00112731818578086,-0.00661252509265573,-0.0503584666645153,-0.0111035873456307,1.6290278589903,9.55541011409049,72.7703554925853,16.0452065343339,25,0.0415541486342186
2.32999999999999,4.40880567042625,2.36644623418465,-0.678469827163002,-0.00112089629152999,-0.0065975602349669,-0.0503598341584064,-0.0110827518393579,1.62070473581539,9.53941698124711,72.8153196082036,16.0245586747339,25,0.0415800110542041
2.33999999999999,4.43243622932798,2.35966554616124,-0.678068802341736,-0.00111449651614116,-0.00658258490450322,-0.050361200882071,-0.0110618810348724,1.612404343864,9.52339315570394,72.8603615071095,16.0038409933226,25,0.0416059248615486
2.34999999999999,4.4559990014127,2.3528888707842,-0.677667537703791,-0.00110811882939481,-0.00656759911785565,-0.0503625668349618,-0.0110409749225575,1.60412667149398,9.50733859326836,72.9054813994835,15.9830533357541,25,0.0416318900384963
2.35999999999999,4.4794940268189,2.34611621045402,-0.677266033018026,-0.00110176320106691,-0.00655260289168167,-0.0503639320165309,-0.0110200334929658,1.59587170706061,9.4912532496202,72.9506794959873,15.9621955473318,25,0.0416579065668684
2.36999999999999,4.50292134570903,2.33934756757346,-0.676864288055569,-0.00109542960092896,-0.00653759624270528,-0.0503652964262299,-0.0109990567368198,1.58763943891672,9.47513708031136,72.9959560077651,15.9412674730068,25,0.0416839744280623
2.37999999999999,4.52628099826964,2.33258294454757,-0.676462302589824,-0.0010891179987479,-0.00652257918771702,-0.0503666600635101,-0.0109780446450121,1.57942985541286,9.45899004076542,73.0413111464442,15.9202689573775,25,0.0417100936030491
2.38999999999999,4.54957302471129,2.3258223437836,-0.676060076396474,-0.00108282836428619,-0.00650755174357402,-0.0503680229278222,-0.0109569972086066,1.5712429448974,9.44281208627719,73.0867451241367,15.8991998446887,25,0.0417362640723724
2.39999999999999,4.57279746526867,2.31906576769107,-0.675657609253491,-0.00107656066730173,-0.00649251392720001,-0.0503693850186163,-0.0109359144188382,1.56307869571668,9.42660317201232,73.1322581534404,15.8780599788306,25,0.0417624858161465
2.40999999999999,4.59595436020053,2.31231321868165,-0.675254900941135,-0.00107031487754786,-0.00647746575558541,-0.0503707463353424,-0.0109147962671141,1.55493709621514,9.41036325300692,73.1778504474394,15.8568492033386,25,0.0417887588140549
2.41999999999999,4.61904374978979,2.30556469916923,-0.674851951241967,-0.00106409096477338,-0.00646240724578723,-0.0503721068774496,-0.0108936427450139,1.54681813473546,9.3940922841671,73.223522219706,15.8355673613915,25,0.0418150830453483
2.42999999999999,4.64206567434348,2.29882021156983,-0.67444875994085,-0.0010578888987225,-0.00644733841492925,-0.050373466644387,-0.0108724538442905,1.53872179961869,9.37779022026861,73.2692736843011,15.8142142958116,25,0.0418414584888431
2.43999999999999,4.66502017419284,2.29207975830158,-0.674045326824955,-0.00105170864913485,-0.00643225928020192,-0.0503748256356028,-0.0108512295568703,1.53064807920436,9.36145701595639,73.3151050557758,15.7927898490634,25,0.0418678851229196
2.44999999999999,4.68790728969327,2.28534334178474,-0.673641651683768,-0.00104555018574546,-0.00641716985886248,-0.050376183850545,-0.010829969874854,1.52259696183067,9.34509262574415,73.3610165491723,15.7712938632529,25,0.0418943629255205
2.45999999999999,4.7107270612244,2.27861096444165,-0.673237734309095,-0.00103941347828475,-0.0064020701682349,-0.0503775412886613,-0.0108086747905169,1.51456843583458,9.32869700401401,73.4070083800248,15.7497261801266,25,0.041920891874149
2.46999999999999,4.73347952919009,2.2718826286967,-0.672833574495068,-0.00103329849647852,-0.00638696022570998,-0.0503788979493986,-0.0107873442963097,1.50656248955195,9.31227010501603,73.4530807643611,15.7280866410709,25,0.0419474719458671
2.47999999999999,4.75616473401846,2.26515833697632,-0.672429172038148,-0.00102720521004794,-0.00637184004874534,-0.0503802538322036,-0.0107659783848591,1.49857911131771,9.29581188286782,73.4992339187032,15.7063750871112,25,0.0419741031172939
2.48999999999999,4.77878271616188,2.25843809170894,-0.672024526737134,-0.00102113358870955,-0.00635670965486543,-0.0503816089365226,-0.010744577048968,1.49061828946595,9.27932229155411,73.5454680600687,15.6845913589112,25,0.0420007853646039
2.49999999999999,4.80133351609705,2.25172189532501,-0.671619638393168,-0.00101508360217523,-0.00634156906166157,-0.0503829632618014,-0.0107231402816164,1.48268001233008,9.26280128492635,73.5917834059719,15.6627352967717,25,0.0420275186635254
2.50999999999999,4.82381717432496,2.24500975025692,-0.671214506809737,-0.00100905522015222,-0.00632641828679198,-0.0503843168074854,-0.0107016680759616,1.47476426824297,9.24624881670227,73.6381801744248,15.6408067406299,25,0.0420543029893385
2.51999999999999,4.84623373137094,2.23830165893899,-0.670809131792684,-0.00100304841234307,-0.00631125734798177,-0.0503856695730195,-0.0106801604253391,1.46687104553708,9.22966484046549,73.6846585839384,15.618805530059,24.99925,0.0420736541117843
2.52999999999999,4.86858322699256,2.23159746538552,-0.67041935534717,-0.000997063148445685,-0.006296086263023,-0.0503870215578483,-0.0106602322261132,1.45896585595848,9.2128316027319,73.729476564191,15.5987259771187,24.997,0.0420781049991894
2.53999999999999,4.89086569860162,2.22489685642588,-0.670060895963737,-0.000991099257436219,-0.00628090469080169,-0.0503883727933465,-0.0106434862516609,1.45101494118163,9.1955336280509,73.7708975527922,15.5825538779753,24.99325,0.0420676823019999
2.54999999999999,4.91308118048666,2.21819952058277,-0.669733584310955,-0.000985156430775431,-0.0062657119318176,-0.0503897233425743,-0.0106299061858576,1.44301925605986,9.17777389263967,73.8089290384371,15.5702778128634,24.988,0.0420424134431859
2.55999999999999,4.93522970382856,2.21150514779526,-0.669437278751512,-0.000979234364776349,-0.00625050728683795,-0.0503910732682571,-0.0106194785308434,1.43497970958109,9.15955511145663,73.8435764562633,15.5618887226989,24.98125,0.0420023266451886
2.56999999999999,4.95731129671325,2.20481342914418,-0.669171865107542,-0.000973332760333669,-0.00623529005628597,-0.0503924226328418,-0.0106121925839272,1.42689716599767,9.14087974131056,73.8748431912527,15.557379901439,24.973,0.0419474509511572
2.57999999999999,4.97932598414187,2.19812405657952,-0.668937256466287,-0.000967451322660045,-0.00622005953962964,-0.0503937714985518,-0.0106080404185966,1.41877244592869,9.12174998386294,73.9027305807877,15.5567469894207,24.96325,0.0418778162405289
